"region","year","deforest_area","DEM","slope","road_dist","water_dist","soil_cec","soil_soc","deforest_hotspot_dist","settlement_cluster_dist","NPP","treated","deforest_rate","source_file"
"981-3 9 donor 5",2014,430.83,77.516839184923,5.20400133932842,65.875702990529,3.81108973883096,9.28830757338619,18.3210792773694,1.99163363245001,53.1208792308428,1359.11459676648,0,1.64826027571497,"981-3_SCM_data_df_9.xlsx"
"981-3 9 donor 5",2015,800.64,77.516839184923,5.20400133932842,27.3040049976083,3.81472287381613,9.28830757338619,18.3210792773694,1.24313526834402,53.1208792308428,1153.96523486081,0,3.06307152971807,"981-3_SCM_data_df_9.xlsx"
"981-3 9 donor 5",2016,1439.64,77.516839184923,5.20400133932842,27.3038332497847,4.44856488663542,9.28830757338619,18.3210792773694,1.10923334927772,53.1208792308428,1312.22088587009,0,5.50774417596339,"981-3_SCM_data_df_9.xlsx"
"981-3 9 donor 5",2017,1720.17,77.516839184923,5.20400133932842,10.9960432182149,3.91654481966899,9.28830757338619,18.3210792773694,0.795494805319047,53.1208792308428,1315.57279632641,0,6.58098989967418,"981-3_SCM_data_df_9.xlsx"
"981-3 9 donor 5",2018,829.8,77.516839184923,5.20400133932842,10.9307189285373,3.9686675825122,9.28830757338619,18.3210792773694,0.651720593131158,53.1208792308428,1391.23872189802,0,3.1746312392087,"981-3_SCM_data_df_9.xlsx"
"981-3 9 donor 5",2019,793.89,77.516839184923,5.20400133932842,10.9307189285373,3.69630915526643,9.28830757338619,18.3210792773694,0.603499091169999,53.1208792308428,1306.88957811155,0,3.03724752289154,"981-3_SCM_data_df_9.xlsx"
"981-3 9 donor 5",2020,1117.17,77.516839184923,5.20400133932842,10.9307189285373,2.88723221276189,9.28830757338619,18.3210792773694,0.558201775566823,53.1208792308428,1255.57906055678,0,4.27404528983705,"981-3_SCM_data_df_9.xlsx"
"981-3 9 donor 5",2021,1241.64,77.516839184923,5.20400133932842,10.9120903855352,2.87273485123888,9.28830757338619,18.3210792773694,0.599335034918205,53.1208792308428,1283.4272993399,0,4.75023997571836,"981-3_SCM_data_df_9.xlsx"
"981-3 9 donor 5",2022,1765.8,77.516839184923,5.20400133932842,10.9774146752129,2.87273485123888,9.28830757338619,18.3210792773694,0.575371755476897,53.1208792308428,1283.4272993399,0,6.75556018582156,"981-3_SCM_data_df_9.xlsx"
"981-3 9 donor 546",2001,14.31,89.9072658877915,8.09195639778507,324.009731265092,14.514432222167,10.5912910545711,18.0038009558832,4.40981565301913,44.3788506411753,1257.78705556852,0,0.0547468944722542,"981-3_SCM_data_df_9.xlsx"
