"","system:index","ID","treecover_2000","treated","accessibility","accessibility_walking_only","aspect","elevation","hillshade","slope","year","loss","cum_loss","treecover_remaining"
"1","1_0",1,179276668.213843,0,2159.47458004135,2745.58492965195,174.930879678187,160.419786564157,180.28502213628,1.51266455216604,1,1775.43444824219,1775.43444824219,179274892.779394
"2","1_0",1,179276668.213843,0,2159.47458004135,2745.58492965195,174.930879678187,160.419786564157,180.28502213628,1.51266455216604,2,887.724304199219,2663.15875244141,179274005.05509
"3","1_0",1,179276668.213843,0,2159.47458004135,2745.58492965195,174.930879678187,160.419786564157,180.28502213628,1.51266455216604,3,0,2663.15875244141,179274005.05509
"4","1_0",1,179276668.213843,0,2159.47458004135,2745.58492965195,174.930879678187,160.419786564157,180.28502213628,1.51266455216604,4,8876.87915039062,11540.037902832,179265128.17594
"5","1_0",1,179276668.213843,0,2159.47458004135,2745.58492965195,174.930879678187,160.419786564157,180.28502213628,1.51266455216604,5,1775.35095214844,13315.3888549805,179263352.824988
"6","1_0",1,179276668.213843,0,2159.47458004135,2745.58492965195,174.930879678187,160.419786564157,180.28502213628,1.51266455216604,6,887.581481933594,14202.9703369141,179262465.243506
"7","1_0",1,179276668.213843,0,2159.47458004135,2745.58492965195,174.930879678187,160.419786564157,180.28502213628,1.51266455216604,7,144684.158431396,158887.128768311,179117781.085074
"8","1_0",1,179276668.213843,0,2159.47458004135,2745.58492965195,174.930879678187,160.419786564157,180.28502213628,1.51266455216604,8,0,158887.128768311,179117781.085074
"9","1_0",1,179276668.213843,0,2159.47458004135,2745.58492965195,174.930879678187,160.419786564157,180.28502213628,1.51266455216604,9,5326.16162109375,164213.290389404,179112454.923453
"10","1_0",1,179276668.213843,0,2159.47458004135,2745.58492965195,174.930879678187,160.419786564157,180.28502213628,1.51266455216604,10,20416.3597412109,184629.650130615,179092038.563712
"11","1_0",1,179276668.213843,0,2159.47458004135,2745.58492965195,174.930879678187,160.419786564157,180.28502213628,1.51266455216604,11,3550.79766845703,188180.447799072,179088487.766043
"12","1_0",1,179276668.213843,0,2159.47458004135,2745.58492965195,174.930879678187,160.419786564157,180.28502213628,1.51266455216604,12,16865.4525756836,205045.900374756,179071622.313468
"13","1_0",1,179276668.213843,0,2159.47458004135,2745.58492965195,174.930879678187,160.419786564157,180.28502213628,1.51266455216604,13,0,205045.900374756,179071622.313468
"14","1_0",1,179276668.213843,0,2159.47458004135,2745.58492965195,174.930879678187,160.419786564157,180.28502213628,1.51266455216604,14,0,205045.900374756,179071622.313468
"15","1_0",1,179276668.213843,0,2159.47458004135,2745.58492965195,174.930879678187,160.419786564157,180.28502213628,1.51266455216604,15,0,205045.900374756,179071622.313468
"16","1_0",1,179276668.213843,0,2159.47458004135,2745.58492965195,174.930879678187,160.419786564157,180.28502213628,1.51266455216604,16,0,205045.900374756,179071622.313468
"17","1_0",1,179276668.213843,0,2159.47458004135,2745.58492965195,174.930879678187,160.419786564157,180.28502213628,1.51266455216604,17,887.52587890625,205933.426253662,179070734.787589
"18","1_0",1,179276668.213843,0,2159.47458004135,2745.58492965195,174.930879678187,160.419786564157,180.28502213628,1.51266455216604,18,0,205933.426253662,179070734.787589
"19","1_0",1,179276668.213843,0,2159.47458004135,2745.58492965195,174.930879678187,160.419786564157,180.28502213628,1.51266455216604,19,121.835548550475,206055.261802213,179070612.95204
"20","1_0",1,179276668.213843,0,2159.47458004135,2745.58492965195,174.930879678187,160.419786564157,180.28502213628,1.51266455216604,20,0,206055.261802213,179070612.95204
"21","1_0",1,179276668.213843,0,2159.47458004135,2745.58492965195,174.930879678187,160.419786564157,180.28502213628,1.51266455216604,21,0,206055.261802213,179070612.95204
"22","1_0",1,179276668.213843,0,2159.47458004135,2745.58492965195,174.930879678187,160.419786564157,180.28502213628,1.51266455216604,22,6213.7861328125,212269.047935025,179064399.165908
"23","1_1",2,171764727.933131,0,2700.96582021642,5567.85741574675,166.689445483991,79.1065722318757,180.143989637094,1.31849545628298,1,6183.80007385254,6183.80007385254,171758544.133057
"24","1_1",2,171764727.933131,0,2700.96582021642,5567.85741574675,166.689445483991,79.1065722318757,180.143989637094,1.31849545628298,2,1688.17034301758,7871.97041687012,171756855.962714
"25","1_1",2,171764727.933131,0,2700.96582021642,5567.85741574675,166.689445483991,79.1065722318757,180.143989637094,1.31849545628298,3,6139.51089904785,14011.481315918,171750716.451815
"26","1_1",2,171764727.933131,0,2700.96582021642,5567.85741574675,166.689445483991,79.1065722318757,180.143989637094,1.31849545628298,4,3509.59176635742,17521.0730822754,171747206.860049
"27","1_1",2,171764727.933131,0,2700.96582021642,5567.85741574675,166.689445483991,79.1065722318757,180.143989637094,1.31849545628298,5,24540.6756469727,42061.7487292481,171722666.184402
"28","1_1",2,171764727.933131,0,2700.96582021642,5567.85741574675,166.689445483991,79.1065722318757,180.143989637094,1.31849545628298,6,24558.1773687744,66619.9260980225,171698108.007033
"29","1_1",2,171764727.933131,0,2700.96582021642,5567.85741574675,166.689445483991,79.1065722318757,180.143989637094,1.31849545628298,7,7010.39379333496,73630.3198913574,171691097.61324
"30","1_1",2,171764727.933131,0,2700.96582021642,5567.85741574675,166.689445483991,79.1065722318757,180.143989637094,1.31849545628298,8,2665.36535644531,76295.6852478027,171688432.247883
"31","1_1",2,171764727.933131,0,2700.96582021642,5567.85741574675,166.689445483991,79.1065722318757,180.143989637094,1.31849545628298,9,8884.85919189453,85180.5444396973,171679547.388691
"32","1_1",2,171764727.933131,0,2700.96582021642,5567.85741574675,166.689445483991,79.1065722318757,180.143989637094,1.31849545628298,10,14322.2439031982,99502.7883428955,171665225.144788
"33","1_1",2,171764727.933131,0,2700.96582021642,5567.85741574675,166.689445483991,79.1065722318757,180.143989637094,1.31849545628298,11,25305.1499505615,124807.938293457,171639919.994838
"34","1_1",2,171764727.933131,0,2700.96582021642,5567.85741574675,166.689445483991,79.1065722318757,180.143989637094,1.31849545628298,12,14198.1124462891,139006.050739746,171625721.882391
"35","1_1",2,171764727.933131,0,2700.96582021642,5567.85741574675,166.689445483991,79.1065722318757,180.143989637094,1.31849545628298,13,1776.96948242188,140783.020222168,171623944.912909
"36","1_1",2,171764727.933131,0,2700.96582021642,5567.85741574675,166.689445483991,79.1065722318757,180.143989637094,1.31849545628298,14,12438.3056030273,153221.325825195,171611506.607306
"37","1_1",2,171764727.933131,0,2700.96582021642,5567.85741574675,166.689445483991,79.1065722318757,180.143989637094,1.31849545628298,15,123317.331573486,276538.657398682,171488189.275732
"38","1_1",2,171764727.933131,0,2700.96582021642,5567.85741574675,166.689445483991,79.1065722318757,180.143989637094,1.31849545628298,16,7942.89455932617,284481.551958008,171480246.381173
"39","1_1",2,171764727.933131,0,2700.96582021642,5567.85741574675,166.689445483991,79.1065722318757,180.143989637094,1.31849545628298,17,3535.88245849609,288017.434416504,171476710.498714
"40","1_1",2,171764727.933131,0,2700.96582021642,5567.85741574675,166.689445483991,79.1065722318757,180.143989637094,1.31849545628298,18,0,288017.434416504,171476710.498714
"41","1_1",2,171764727.933131,0,2700.96582021642,5567.85741574675,166.689445483991,79.1065722318757,180.143989637094,1.31849545628298,19,0,288017.434416504,171476710.498714
"42","1_1",2,171764727.933131,0,2700.96582021642,5567.85741574675,166.689445483991,79.1065722318757,180.143989637094,1.31849545628298,20,0,288017.434416504,171476710.498714
"43","1_1",2,171764727.933131,0,2700.96582021642,5567.85741574675,166.689445483991,79.1065722318757,180.143989637094,1.31849545628298,21,0,288017.434416504,171476710.498714
"44","1_1",2,171764727.933131,0,2700.96582021642,5567.85741574675,166.689445483991,79.1065722318757,180.143989637094,1.31849545628298,22,0,288017.434416504,171476710.498714
"45","1_2",3,177183575.051758,0,337.85620176761,2051.32958208167,199.673003971097,272.836430484576,181.272931449094,1.47519532542662,1,213907.919760431,213907.919760431,176969667.131998
"46","1_2",3,177183575.051758,0,337.85620176761,2051.32958208167,199.673003971097,272.836430484576,181.272931449094,1.47519532542662,2,144239.131849918,358147.051610349,176825428.000148
"47","1_2",3,177183575.051758,0,337.85620176761,2051.32958208167,199.673003971097,272.836430484576,181.272931449094,1.47519532542662,3,252910.676779785,611057.728390134,176572517.323368
"48","1_2",3,177183575.051758,0,337.85620176761,2051.32958208167,199.673003971097,272.836430484576,181.272931449094,1.47519532542662,4,704776.042711304,1315833.77110144,175867741.280657
"49","1_2",3,177183575.051758,0,337.85620176761,2051.32958208167,199.673003971097,272.836430484576,181.272931449094,1.47519532542662,5,297666.609604267,1613500.38070571,175570074.671052
"50","1_2",3,177183575.051758,0,337.85620176761,2051.32958208167,199.673003971097,272.836430484576,181.272931449094,1.47519532542662,6,343967.950037842,1957468.33074355,175226106.721014
"51","1_2",3,177183575.051758,0,337.85620176761,2051.32958208167,199.673003971097,272.836430484576,181.272931449094,1.47519532542662,7,255233.417472032,2212701.74821558,174970873.303542
"52","1_2",3,177183575.051758,0,337.85620176761,2051.32958208167,199.673003971097,272.836430484576,181.272931449094,1.47519532542662,8,376786.925970016,2589488.6741856,174594086.377572
"53","1_2",3,177183575.051758,0,337.85620176761,2051.32958208167,199.673003971097,272.836430484576,181.272931449094,1.47519532542662,9,525701.644631877,3115190.31881747,174068384.732941
"54","1_2",3,177183575.051758,0,337.85620176761,2051.32958208167,199.673003971097,272.836430484576,181.272931449094,1.47519532542662,10,285492.138249392,3400682.45706686,173782892.594691
"55","1_2",3,177183575.051758,0,337.85620176761,2051.32958208167,199.673003971097,272.836430484576,181.272931449094,1.47519532542662,11,574873.704483032,3975556.1615499,173208018.890208
"56","1_2",3,177183575.051758,0,337.85620176761,2051.32958208167,199.673003971097,272.836430484576,181.272931449094,1.47519532542662,12,1007381.9835001,4982938.14505,172200636.906708
"57","1_2",3,177183575.051758,0,337.85620176761,2051.32958208167,199.673003971097,272.836430484576,181.272931449094,1.47519532542662,13,730301.879647734,5713240.02469773,171470335.02706
"58","1_2",3,177183575.051758,0,337.85620176761,2051.32958208167,199.673003971097,272.836430484576,181.272931449094,1.47519532542662,14,466755.912300461,6179995.93699819,171003579.11476
"59","1_2",3,177183575.051758,0,337.85620176761,2051.32958208167,199.673003971097,272.836430484576,181.272931449094,1.47519532542662,15,455081.73882279,6635077.67582098,170548497.375937
"60","1_2",3,177183575.051758,0,337.85620176761,2051.32958208167,199.673003971097,272.836430484576,181.272931449094,1.47519532542662,16,553984.831433371,7189062.50725435,169994512.544504
"61","1_2",3,177183575.051758,0,337.85620176761,2051.32958208167,199.673003971097,272.836430484576,181.272931449094,1.47519532542662,17,1075668.16151171,8264730.66876607,168918844.382992
"62","1_2",3,177183575.051758,0,337.85620176761,2051.32958208167,199.673003971097,272.836430484576,181.272931449094,1.47519532542662,18,959546.464989226,9224277.13375529,167959297.918003
"63","1_2",3,177183575.051758,0,337.85620176761,2051.32958208167,199.673003971097,272.836430484576,181.272931449094,1.47519532542662,19,1476311.08038095,10700588.2141362,166482986.837622
"64","1_2",3,177183575.051758,0,337.85620176761,2051.32958208167,199.673003971097,272.836430484576,181.272931449094,1.47519532542662,20,964436.231078532,11665024.4452148,165518550.606543
"65","1_2",3,177183575.051758,0,337.85620176761,2051.32958208167,199.673003971097,272.836430484576,181.272931449094,1.47519532542662,21,1995728.4107461,13660752.8559609,163522822.195797
"66","1_2",3,177183575.051758,0,337.85620176761,2051.32958208167,199.673003971097,272.836430484576,181.272931449094,1.47519532542662,22,1281189.4907285,14941942.3466894,162241632.705069
"67","1_3",4,177307093.073611,0,2639.77511154154,2992.14772321638,182.660316885404,125.251927269845,180.86547512125,1.38526829590998,1,101507.809692383,101507.809692383,177205585.263918
"68","1_3",4,177307093.073611,0,2639.77511154154,2992.14772321638,182.660316885404,125.251927269845,180.86547512125,1.38526829590998,2,1780.84692382812,103288.656616211,177203804.416994
"69","1_3",4,177307093.073611,0,2639.77511154154,2992.14772321638,182.660316885404,125.251927269845,180.86547512125,1.38526829590998,3,0,103288.656616211,177203804.416994
"70","1_3",4,177307093.073611,0,2639.77511154154,2992.14772321638,182.660316885404,125.251927269845,180.86547512125,1.38526829590998,4,0,103288.656616211,177203804.416994
"71","1_3",4,177307093.073611,0,2639.77511154154,2992.14772321638,182.660316885404,125.251927269845,180.86547512125,1.38526829590998,5,12170.2546358116,115458.911252023,177191634.162359
