system:index,ID,distance_1,distance_10,distance_11,distance_12,distance_13,distance_14,distance_15,distance_16,distance_17,distance_18,distance_19,distance_2,distance_20,distance_21,distance_22,distance_3,distance_4,distance_5,distance_6,distance_7,distance_8,distance_9,treated,.geo
2_327,1328.0,126.24579200908045,27.892651361962706,27.892651361962706,27.892651361962706,27.892651361962706,27.892651361962706,27.892651361962706,27.892651361962706,27.892651361962706,27.892651361962706,27.892651361962706,82.02438661763951,27.892651361962706,27.892651361962706,27.892651361962706,27.892651361962706,27.892651361962706,27.892651361962706,27.892651361962706,27.892651361962706,27.892651361962706,27.892651361962706,0,"{""type"":""Point"",""coordinates"":[-61.01569698744608,-9.940843310395557]}"
2_328,1329.0,167.28717822953436,28.42534080710379,28.42534080710379,28.42534080710379,28.42534080710379,28.42534080710379,28.42534080710379,28.42534080710379,28.42534080710379,28.42534080710379,28.42534080710379,95.58765610684259,28.42534080710379,28.42534080710379,28.42534080710379,94.26027795418386,58.872744118140105,58.872744118140105,58.872744118140105,28.42534080710379,28.42534080710379,28.42534080710379,0,"{""type"":""Point"",""coordinates"":[-61.09502616010174,-9.963557390023118]}"
2_329,1330.0,13.038404810405298,8.0,8.0,7.0710678118654755,7.0710678118654755,7.0710678118654755,7.0710678118654755,7.0710678118654755,7.0710678118654755,7.0710678118654755,7.0710678118654755,8.0,7.0710678118654755,7.0710678118654755,7.0710678118654755,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0,"{""type"":""Point"",""coordinates"":[-60.73845005698438,-10.8466989361053]}"
2_330,1331.0,25.179356624028344,16.492422502470642,16.492422502470642,16.492422502470642,16.492422502470642,12.649110640673518,12.649110640673518,6.708203932499369,6.708203932499369,6.708203932499369,6.708203932499369,25.179356624028344,6.708203932499369,6.708203932499369,6.708203932499369,25.179356624028344,25.179356624028344,18.384776310850235,16.492422502470642,16.492422502470642,16.492422502470642,16.492422502470642,0,"{""type"":""Point"",""coordinates"":[-61.47119384557284,-11.486178998288954]}"
2_331,1332.0,,,,,,,,,,,,,,,,,,,,,,,0,"{""type"":""Point"",""coordinates"":[-62.20983220287085,-10.50682898576542]}"
2_332,1333.0,,2.8284271247461903,2.8284271247461903,2.8284271247461903,2.8284271247461903,2.8284271247461903,2.8284271247461903,2.8284271247461903,2.8284271247461903,2.8284271247461903,2.8284271247461903,24.331050121192877,2.8284271247461903,2.8284271247461903,2.8284271247461903,24.331050121192877,24.331050121192877,24.331050121192877,24.331050121192877,24.331050121192877,2.8284271247461903,2.8284271247461903,0,"{""type"":""Point"",""coordinates"":[-61.21282613645449,-11.10842116856258]}"
2_333,1334.0,247.2023462671825,187.39530410338463,187.39530410338463,187.39530410338463,103.81714694596457,103.81714694596457,103.81714694596457,103.81714694596457,103.81714694596457,103.81714694596457,103.81714694596457,247.2023462671825,103.81714694596457,103.81714694596457,103.81714694596457,187.39530410338463,187.39530410338463,187.39530410338463,187.39530410338463,187.39530410338463,187.39530410338463,187.39530410338463,0,"{""type"":""Point"",""coordinates"":[-61.74890887130714,-10.134613960309924]}"
2_334,1335.0,,,,,,,,,,,,,,,,,,,,,,,0,"{""type"":""Point"",""coordinates"":[-61.260836692663275,-11.58660083636325]}"
2_335,1336.0,,,,,,,,,,,,,,,,,,,,,,,0,"{""type"":""Point"",""coordinates"":[-61.843058033945425,-11.435711552725989]}"
2_336,1337.0,,,,,,,,,,,,,,,,,,,,,,,0,"{""type"":""Point"",""coordinates"":[-61.194868095122004,-11.75179822231537]}"
2_337,1338.0,118.10588469674151,24.413111231467404,24.413111231467404,24.413111231467404,24.413111231467404,24.413111231467404,24.413111231467404,24.413111231467404,24.413111231467404,24.413111231467404,24.413111231467404,113.11056537742175,24.413111231467404,24.413111231467404,24.413111231467404,78.26237921249263,78.26237921249263,50.80354318352215,50.80354318352215,24.413111231467404,24.413111231467404,24.413111231467404,0,"{""type"":""Point"",""coordinates"":[-60.50003633757403,-10.192008515924009]}"
2_338,1339.0,67.67569726275453,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,14.317821063276353,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,"{""type"":""Point"",""coordinates"":[-60.59585650887022,-11.486623362466736]}"
2_339,1340.0,,,,,65.92419889539804,65.92419889539804,65.92419889539804,65.92419889539804,65.92419889539804,65.92419889539804,65.92419889539804,,65.92419889539804,65.92419889539804,65.92419889539804,,,,,,,,0,"{""type"":""Point"",""coordinates"":[-61.62560696559993,-9.922555310140062]}"
2_340,1341.0,,,,,,,,,,,,,,,,,,,,,,,0,"{""type"":""Point"",""coordinates"":[-60.85263339054178,-11.394928832751884]}"
2_341,1342.0,336.1339018903032,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,221.43622106602163,3.605551275463989,3.605551275463989,3.605551275463989,89.81091247727082,89.81091247727082,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,0,"{""type"":""Point"",""coordinates"":[-60.072841500413986,-11.015942604752826]}"
2_342,1343.0,127.00393694685216,23.600847442411894,23.600847442411894,23.600847442411894,23.600847442411894,11.180339887498949,11.180339887498949,11.180339887498949,11.180339887498949,11.180339887498949,11.180339887498949,25.238858928247925,11.180339887498949,11.180339887498949,11.180339887498949,25.238858928247925,25.238858928247925,25.238858928247925,25.238858928247925,25.238858928247925,25.238858928247925,25.238858928247925,0,"{""type"":""Point"",""coordinates"":[-60.60155710025698,-10.697252605682278]}"
2_343,1344.0,107.48953437428223,48.041648597857254,26.248809496813376,26.248809496813376,26.248809496813376,26.248809496813376,26.248809496813376,26.248809496813376,26.248809496813376,26.248809496813376,26.248809496813376,50.91168824543142,26.248809496813376,26.248809496813376,18.867962264113206,50.91168824543142,48.041648597857254,48.041648597857254,48.041648597857254,48.041648597857254,48.041648597857254,48.041648597857254,0,"{""type"":""Point"",""coordinates"":[-60.63508167802524,-11.246617554425326]}"
2_344,1345.0,,,,,,,,,,,,,,,,,,,,,,,0,"{""type"":""Point"",""coordinates"":[-60.583850991517686,-11.548552095699907]}"
2_345,1346.0,19.4164878389476,7.615773105863909,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,12.083045973594572,5.0,5.0,5.0,12.083045973594572,12.083045973594572,7.615773105863909,7.615773105863909,7.615773105863909,7.615773105863909,7.615773105863909,0,"{""type"":""Point"",""coordinates"":[-61.91985799220638,-10.056184181267378]}"
2_346,1347.0,17.204650534085253,5.830951894845301,5.830951894845301,5.830951894845301,5.830951894845301,5.830951894845301,5.830951894845301,5.830951894845301,5.830951894845301,5.830951894845301,5.830951894845301,5.830951894845301,0.0,0.0,0.0,5.830951894845301,5.830951894845301,5.830951894845301,5.830951894845301,5.830951894845301,5.830951894845301,5.830951894845301,0,"{""type"":""Point"",""coordinates"":[-61.5859870621856,-11.163427653486552]}"
2_347,1348.0,57.87054518492115,40.049968789001575,40.049968789001575,40.049968789001575,40.049968789001575,34.713109915419565,34.713109915419565,34.713109915419565,34.713109915419565,34.713109915419565,34.713109915419565,57.87054518492115,34.713109915419565,34.713109915419565,34.713109915419565,57.87054518492115,57.87054518492115,57.87054518492115,57.87054518492115,57.87054518492115,57.87054518492115,40.049968789001575,0,"{""type"":""Point"",""coordinates"":[-61.078703235658345,-11.104854989994966]}"
2_348,1349.0,39.05124837953327,5.0990195135927845,2.8284271247461903,2.8284271247461903,2.8284271247461903,2.8284271247461903,2.8284271247461903,2.8284271247461903,2.8284271247461903,2.8284271247461903,2.8284271247461903,39.05124837953327,2.8284271247461903,2.8284271247461903,2.8284271247461903,39.05124837953327,39.05124837953327,39.05124837953327,39.05124837953327,39.05124837953327,16.278820596099706,16.278820596099706,0,"{""type"":""Point"",""coordinates"":[-61.13593204661252,-11.966842984948084]}"
2_349,1350.0,7.280109889280518,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.280109889280518,1.0,1.0,1.0,7.280109889280518,5.830951894845301,5.830951894845301,5.830951894845301,1.0,1.0,1.0,0,"{""type"":""Point"",""coordinates"":[-61.42562722160607,-11.131911851845887]}"
