system:index,ID,sum,.geo
1_0,1.0,7.82279832044611E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,2.0,200612.6455560303,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2,3.0,1.9125435100155935E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3,4.0,2989319.7478320333,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4,5.0,44338.79705444336,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5,6.0,2.2915198599835135E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_6,7.0,1725389.286878209,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7,8.0,1680046.5276922602,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_8,9.0,1033821.4947015622,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_9,10.0,2.56218663204954E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_10,11.0,5824382.785345857,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_11,12.0,98047.80659729004,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_12,13.0,3.005207492254901E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_13,14.0,1.194207098990235E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_14,15.0,1.3799877741172653E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_15,16.0,473679.10195050406,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_16,17.0,2.1740212969413765E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_17,18.0,1817388.335446394,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_18,19.0,4291741.081644354,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_19,20.0,1.0652839148029123E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20,21.0,8499396.1024648,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_21,22.0,1668512.1218591304,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_22,23.0,2.0646859808764745E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_23,24.0,2312675.052935289,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_24,25.0,366814.87743957527,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25,26.0,6955730.499584926,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26,27.0,1.7747864692344032E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_27,28.0,6592635.36513416,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_28,29.0,210204.7566943359,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_29,30.0,1.1867972597178187E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_30,31.0,7148608.777434775,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_31,32.0,3.52204461410121E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_32,33.0,2.644666418895653E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_33,34.0,956430.2684301756,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_34,35.0,1.3537145133222427E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_35,36.0,1019447.8942617829,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_36,37.0,1.5449390622857908E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_37,38.0,207606.50924804687,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_38,39.0,2.843694149823907E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_39,40.0,348404.68998749385,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_40,41.0,1064482.7480383296,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_41,42.0,1160968.516608106,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_42,43.0,1.2098365154787695E8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_43,44.0,5.407836990085627E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_44,45.0,2.064596474503939E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_45,46.0,3110896.1530867666,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_46,47.0,161823.36595092772,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_47,48.0,2.543004566384835E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_48,49.0,5692165.737849273,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_49,50.0,1320446.4210715499,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_50,51.0,1.8316107671953887E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_51,52.0,7716571.6555158915,"{""type"":""MultiPoint"",""coordinates"":[]}"
