"","system:index","ID","treecover_2000","treated","accessibility","accessibility_walking_only","aspect","elevation","hillshade","slope","year","loss","cum_loss","treecover_remaining"
"1","1_0",1,42496338.4302783,0,162.030417397824,1266.50227985826,180.926566655864,158.426016996313,180.511866021746,1.83920504938065,1,23977.4402856445,23977.4402856445,42472360.9899926
"2","1_0",1,42496338.4302783,0,162.030417397824,1266.50227985826,180.926566655864,158.426016996313,180.511866021746,1.83920504938065,2,8911.29471923828,32888.7350048828,42463449.6952734
"3","1_0",1,42496338.4302783,0,162.030417397824,1266.50227985826,180.926566655864,158.426016996313,180.511866021746,1.83920504938065,3,125041.471487496,157930.206492379,42338408.2237859
"4","1_0",1,42496338.4302783,0,162.030417397824,1266.50227985826,180.926566655864,158.426016996313,180.511866021746,1.83920504938065,4,292464.409302957,450394.615795336,42045943.8144829
"5","1_0",1,42496338.4302783,0,162.030417397824,1266.50227985826,180.926566655864,158.426016996313,180.511866021746,1.83920504938065,5,245978.82285556,696373.438650896,41799964.9916274
"6","1_0",1,42496338.4302783,0,162.030417397824,1266.50227985826,180.926566655864,158.426016996313,180.511866021746,1.83920504938065,6,801909.270269517,1498282.70892041,40998055.7213578
"7","1_0",1,42496338.4302783,0,162.030417397824,1266.50227985826,180.926566655864,158.426016996313,180.511866021746,1.83920504938065,7,168406.724173405,1666689.43309382,40829648.9971844
"8","1_0",1,42496338.4302783,0,162.030417397824,1266.50227985826,180.926566655864,158.426016996313,180.511866021746,1.83920504938065,8,1372176.87139674,3038866.30449055,39457472.1257877
"9","1_0",1,42496338.4302783,0,162.030417397824,1266.50227985826,180.926566655864,158.426016996313,180.511866021746,1.83920504938065,9,268198.75561634,3307065.06010689,39189273.3701714
"10","1_0",1,42496338.4302783,0,162.030417397824,1266.50227985826,180.926566655864,158.426016996313,180.511866021746,1.83920504938065,10,976362.9294616,4283427.98956849,38212910.4407098
"11","1_0",1,42496338.4302783,0,162.030417397824,1266.50227985826,180.926566655864,158.426016996313,180.511866021746,1.83920504938065,11,1041427.44462644,5324855.43419494,37171482.9960833
"12","1_0",1,42496338.4302783,0,162.030417397824,1266.50227985826,180.926566655864,158.426016996313,180.511866021746,1.83920504938065,12,1634825.84822682,6959681.28242176,35536657.1478565
"13","1_0",1,42496338.4302783,0,162.030417397824,1266.50227985826,180.926566655864,158.426016996313,180.511866021746,1.83920504938065,13,123999.609168091,7083680.89158985,35412657.5386884
"14","1_0",1,42496338.4302783,0,162.030417397824,1266.50227985826,180.926566655864,158.426016996313,180.511866021746,1.83920504938065,14,810419.226941537,7894100.11853139,34602238.3117469
"15","1_0",1,42496338.4302783,0,162.030417397824,1266.50227985826,180.926566655864,158.426016996313,180.511866021746,1.83920504938065,15,820507.78402848,8714607.90255987,33781730.5277184
"16","1_0",1,42496338.4302783,0,162.030417397824,1266.50227985826,180.926566655864,158.426016996313,180.511866021746,1.83920504938065,16,1061209.97487378,9775817.87743365,32720520.5528446
"17","1_0",1,42496338.4302783,0,162.030417397824,1266.50227985826,180.926566655864,158.426016996313,180.511866021746,1.83920504938065,17,484414.801838436,10260232.6792721,32236105.7510062
"18","1_0",1,42496338.4302783,0,162.030417397824,1266.50227985826,180.926566655864,158.426016996313,180.511866021746,1.83920504938065,18,1134554.64036187,11394787.319634,31101551.1106443
"19","1_0",1,42496338.4302783,0,162.030417397824,1266.50227985826,180.926566655864,158.426016996313,180.511866021746,1.83920504938065,19,309432.022542114,11704219.3421761,30792119.0881022
"20","1_0",1,42496338.4302783,0,162.030417397824,1266.50227985826,180.926566655864,158.426016996313,180.511866021746,1.83920504938065,20,482969.86808011,12187189.2102562,30309149.2200221
"21","1_0",1,42496338.4302783,0,162.030417397824,1266.50227985826,180.926566655864,158.426016996313,180.511866021746,1.83920504938065,21,168709.733004378,12355898.9432606,30140439.4870177
"22","1_0",1,42496338.4302783,0,162.030417397824,1266.50227985826,180.926566655864,158.426016996313,180.511866021746,1.83920504938065,22,333527.51949606,12689426.4627566,29806911.9675216
"23","1_1",2,42595838.4406471,0,1034.53223785395,2797.42543757911,176.546253915289,102.245345217826,179.957076046461,4.50402829522031,1,0,0,42595838.4406471
"24","1_1",2,42595838.4406471,0,1034.53223785395,2797.42543757911,176.546253915289,102.245345217826,179.957076046461,4.50402829522031,2,893.348754882812,893.348754882812,42594945.0918922
"25","1_1",2,42595838.4406471,0,1034.53223785395,2797.42543757911,176.546253915289,102.245345217826,179.957076046461,4.50402829522031,3,0,893.348754882812,42594945.0918922
"26","1_1",2,42595838.4406471,0,1034.53223785395,2797.42543757911,176.546253915289,102.245345217826,179.957076046461,4.50402829522031,4,0,893.348754882812,42594945.0918922
"27","1_1",2,42595838.4406471,0,1034.53223785395,2797.42543757911,176.546253915289,102.245345217826,179.957076046461,4.50402829522031,5,893.335754394531,1786.68450927734,42594051.7561378
"28","1_1",2,42595838.4406471,0,1034.53223785395,2797.42543757911,176.546253915289,102.245345217826,179.957076046461,4.50402829522031,6,1786.65295410156,3573.33746337891,42592265.1031837
"29","1_1",2,42595838.4406471,0,1034.53223785395,2797.42543757911,176.546253915289,102.245345217826,179.957076046461,4.50402829522031,7,893.323791503906,4466.66125488281,42591371.7793922
"30","1_1",2,42595838.4406471,0,1034.53223785395,2797.42543757911,176.546253915289,102.245345217826,179.957076046461,4.50402829522031,8,0,4466.66125488281,42591371.7793922
