"","system:index","ID","treecover_2000","treated","accessibility","accessibility_walking_only","aspect","elevation","hillshade","slope","year","loss","cum_loss","treecover_remaining","defo_distance"
"1","1_0",1,869.042048950195,1,286,746,126,193,172,3,1,0,0,869.042048950195,274.963633959111
"2","1_0",1,869.042048950195,1,286,746,126,193,172,3,2,0,0,869.042048950195,96.1769203083567
"3","1_0",1,869.042048950195,1,286,746,126,193,172,3,3,0,0,869.042048950195,96.1769203083567
"4","1_0",1,869.042048950195,1,286,746,126,193,172,3,4,0,0,869.042048950195,96.1769203083567
"5","1_0",1,869.042048950195,1,286,746,126,193,172,3,5,0,0,869.042048950195,74.7328575661335
"6","1_0",1,869.042048950195,1,286,746,126,193,172,3,6,0,0,869.042048950195,74.7328575661335
"7","1_0",1,869.042048950195,1,286,746,126,193,172,3,7,0,0,869.042048950195,74.7328575661335
"8","1_0",1,869.042048950195,1,286,746,126,193,172,3,8,0,0,869.042048950195,74.7328575661335
"9","1_0",1,869.042048950195,1,286,746,126,193,172,3,9,0,0,869.042048950195,74.7328575661335
"10","1_0",1,869.042048950195,1,286,746,126,193,172,3,10,0,0,869.042048950195,74.7328575661335
"11","1_0",1,869.042048950195,1,286,746,126,193,172,3,11,0,0,869.042048950195,74.7328575661335
"12","1_0",1,869.042048950195,1,286,746,126,193,172,3,12,0,0,869.042048950195,74.7328575661335
"13","1_0",1,869.042048950195,1,286,746,126,193,172,3,13,0,0,869.042048950195,74.7328575661335
"14","1_0",1,869.042048950195,1,286,746,126,193,172,3,14,0,0,869.042048950195,74.7328575661335
"15","1_0",1,869.042048950195,1,286,746,126,193,172,3,15,0,0,869.042048950195,74.7328575661335
"16","1_0",1,869.042048950195,1,286,746,126,193,172,3,16,0,0,869.042048950195,74.7328575661335
"17","1_0",1,869.042048950195,1,286,746,126,193,172,3,17,0,0,869.042048950195,72.0069441095788
"18","1_0",1,869.042048950195,1,286,746,126,193,172,3,18,0,0,869.042048950195,72.0069441095788
"19","1_0",1,869.042048950195,1,286,746,126,193,172,3,19,0,0,869.042048950195,72.0069441095788
"20","1_0",1,869.042048950195,1,286,746,126,193,172,3,20,0,0,869.042048950195,72.0069441095788
"21","1_0",1,869.042048950195,1,286,746,126,193,172,3,21,0,0,869.042048950195,72.0069441095788
"22","1_0",1,869.042048950195,1,286,746,126,193,172,3,22,0,0,869.042048950195,72.0069441095788
"23","1_1",2,868.688503417969,1,98,622,134,235,177,1,1,0,0,868.688503417969,64.2884126417817
"24","1_1",2,868.688503417969,1,98,622,134,235,177,1,2,0,0,868.688503417969,46.5295604965274
"25","1_1",2,868.688503417969,1,98,622,134,235,177,1,3,0,0,868.688503417969,46.5295604965274
"26","1_1",2,868.688503417969,1,98,622,134,235,177,1,4,0,0,868.688503417969,29.0688837074973
"27","1_1",2,868.688503417969,1,98,622,134,235,177,1,5,0,0,868.688503417969,29.0688837074973
"28","1_1",2,868.688503417969,1,98,622,134,235,177,1,6,0,0,868.688503417969,29.0688837074973
"29","1_1",2,868.688503417969,1,98,622,134,235,177,1,7,0,0,868.688503417969,29.0688837074973
"30","1_1",2,868.688503417969,1,98,622,134,235,177,1,8,0,0,868.688503417969,29.0688837074973
"31","1_1",2,868.688503417969,1,98,622,134,235,177,1,9,0,0,868.688503417969,29.0688837074973
"32","1_1",2,868.688503417969,1,98,622,134,235,177,1,10,0,0,868.688503417969,29.0688837074973
"33","1_1",2,868.688503417969,1,98,622,134,235,177,1,11,0,0,868.688503417969,29.0688837074973
"34","1_1",2,868.688503417969,1,98,622,134,235,177,1,12,0,0,868.688503417969,29.0688837074973
"35","1_1",2,868.688503417969,1,98,622,134,235,177,1,13,0,0,868.688503417969,29.0688837074973
"36","1_1",2,868.688503417969,1,98,622,134,235,177,1,14,0,0,868.688503417969,25.6320112359526
"37","1_1",2,868.688503417969,1,98,622,134,235,177,1,15,0,0,868.688503417969,25.6320112359526
"38","1_1",2,868.688503417969,1,98,622,134,235,177,1,16,0,0,868.688503417969,25.6320112359526
"39","1_1",2,868.688503417969,1,98,622,134,235,177,1,17,0,0,868.688503417969,25.6320112359526
"40","1_1",2,868.688503417969,1,98,622,134,235,177,1,18,0,0,868.688503417969,25.6320112359526
"41","1_1",2,868.688503417969,1,98,622,134,235,177,1,19,0,0,868.688503417969,25.6320112359526
"42","1_1",2,868.688503417969,1,98,622,134,235,177,1,20,0,0,868.688503417969,25.6320112359526
"43","1_1",2,868.688503417969,1,98,622,134,235,177,1,21,0,0,868.688503417969,25.6320112359526
"44","1_1",2,868.688503417969,1,98,622,134,235,177,1,22,0,0,868.688503417969,25.6320112359526
"45","1_2",3,868.554541625977,1,98,420,309,207,183,1,1,0,0,868.554541625977,69.8569967862919
"46","1_2",3,868.554541625977,1,98,420,309,207,183,1,2,0,0,868.554541625977,52.1727898429823
"47","1_2",3,868.554541625977,1,98,420,309,207,183,1,3,0,0,868.554541625977,36.6742416417845
"48","1_2",3,868.554541625977,1,98,420,309,207,183,1,4,0,0,868.554541625977,36.6742416417845
"49","1_2",3,868.554541625977,1,98,420,309,207,183,1,5,0,0,868.554541625977,35.0570962859162
"50","1_2",3,868.554541625977,1,98,420,309,207,183,1,6,0,0,868.554541625977,35.0570962859162
"51","1_2",3,868.554541625977,1,98,420,309,207,183,1,7,0,0,868.554541625977,35.0570962859162
"52","1_2",3,868.554541625977,1,98,420,309,207,183,1,8,0,0,868.554541625977,35.0570962859162
"53","1_2",3,868.554541625977,1,98,420,309,207,183,1,9,0,0,868.554541625977,35.0570962859162
"54","1_2",3,868.554541625977,1,98,420,309,207,183,1,10,0,0,868.554541625977,35.0570962859162
"55","1_2",3,868.554541625977,1,98,420,309,207,183,1,11,0,0,868.554541625977,35.0570962859162
"56","1_2",3,868.554541625977,1,98,420,309,207,183,1,12,0,0,868.554541625977,34.2052627529741
"57","1_2",3,868.554541625977,1,98,420,309,207,183,1,13,0,0,868.554541625977,30
"58","1_2",3,868.554541625977,1,98,420,309,207,183,1,14,0,0,868.554541625977,30
"59","1_2",3,868.554541625977,1,98,420,309,207,183,1,15,0,0,868.554541625977,30
"60","1_2",3,868.554541625977,1,98,420,309,207,183,1,16,0,0,868.554541625977,17.464249196573
"61","1_2",3,868.554541625977,1,98,420,309,207,183,1,17,0,0,868.554541625977,7.07106781186548
"62","1_2",3,868.554541625977,1,98,420,309,207,183,1,18,0,0,868.554541625977,7.07106781186548
"63","1_2",3,868.554541625977,1,98,420,309,207,183,1,19,0,0,868.554541625977,7.07106781186548
"64","1_2",3,868.554541625977,1,98,420,309,207,183,1,20,0,0,868.554541625977,5.65685424949238
"65","1_2",3,868.554541625977,1,98,420,309,207,183,1,21,0,0,868.554541625977,5
"66","1_2",3,868.554541625977,1,98,420,309,207,183,1,22,0,0,868.554541625977,5
"67","1_3",4,851.389496459961,1,110,420,220,216,187,3,1,0,0,851.389496459961,70.774289116882
"68","1_3",4,851.389496459961,1,110,420,220,216,187,3,2,0,0,851.389496459961,70.774289116882
"69","1_3",4,851.389496459961,1,110,420,220,216,187,3,3,0,0,851.389496459961,70.774289116882
"70","1_3",4,851.389496459961,1,110,420,220,216,187,3,4,0,0,851.389496459961,70.774289116882
"71","1_3",4,851.389496459961,1,110,420,220,216,187,3,5,0,0,851.389496459961,68.4105255059483
"72","1_3",4,851.389496459961,1,110,420,220,216,187,3,6,0,0,851.389496459961,57.4891294072192
"73","1_3",4,851.389496459961,1,110,420,220,216,187,3,7,0,0,851.389496459961,57.4891294072192
"74","1_3",4,851.389496459961,1,110,420,220,216,187,3,8,0,0,851.389496459961,57.4891294072192
"75","1_3",4,851.389496459961,1,110,420,220,216,187,3,9,0,0,851.389496459961,57.4891294072192
"76","1_3",4,851.389496459961,1,110,420,220,216,187,3,10,0,0,851.389496459961,57.4891294072192
"77","1_3",4,851.389496459961,1,110,420,220,216,187,3,11,0,0,851.389496459961,57.4891294072192
"78","1_3",4,851.389496459961,1,110,420,220,216,187,3,12,0,0,851.389496459961,57.4891294072192
"79","1_3",4,851.389496459961,1,110,420,220,216,187,3,13,0,0,851.389496459961,57.4891294072192
"80","1_3",4,851.389496459961,1,110,420,220,216,187,3,14,0,0,851.389496459961,45.6179789118282
"81","1_3",4,851.389496459961,1,110,420,220,216,187,3,15,0,0,851.389496459961,43.2666153055679
"82","1_3",4,851.389496459961,1,110,420,220,216,187,3,16,0,0,851.389496459961,43.2666153055679
"83","1_3",4,851.389496459961,1,110,420,220,216,187,3,17,0,0,851.389496459961,43.2666153055679
"84","1_3",4,851.389496459961,1,110,420,220,216,187,3,18,0,0,851.389496459961,43.2666153055679
"85","1_3",4,851.389496459961,1,110,420,220,216,187,3,19,0,0,851.389496459961,43.0464865000618
"86","1_3",4,851.389496459961,1,110,420,220,216,187,3,20,0,0,851.389496459961,37.4833296279826
"87","1_3",4,851.389496459961,1,110,420,220,216,187,3,21,0,0,851.389496459961,24.5967477524977
"88","1_3",4,851.389496459961,1,110,420,220,216,187,3,22,0,0,851.389496459961,24.5967477524977
"89","1_4",5,877.595581054688,1,131,714,109,286,155,9,1,0,0,877.595581054688,116.361505662311
"90","1_4",5,877.595581054688,1,131,714,109,286,155,9,2,0,0,877.595581054688,90.2108640907513
"91","1_4",5,877.595581054688,1,131,714,109,286,155,9,3,0,0,877.595581054688,90.2108640907513
"92","1_4",5,877.595581054688,1,131,714,109,286,155,9,4,0,0,877.595581054688,84.05950273467
"93","1_4",5,877.595581054688,1,131,714,109,286,155,9,5,0,0,877.595581054688,57.5586657246326
"94","1_4",5,877.595581054688,1,131,714,109,286,155,9,6,0,0,877.595581054688,57.5586657246326
"95","1_4",5,877.595581054688,1,131,714,109,286,155,9,7,0,0,877.595581054688,57.5586657246326
"96","1_4",5,877.595581054688,1,131,714,109,286,155,9,8,0,0,877.595581054688,57.5586657246326
"97","1_4",5,877.595581054688,1,131,714,109,286,155,9,9,0,0,877.595581054688,57.5586657246326
"98","1_4",5,877.595581054688,1,131,714,109,286,155,9,10,0,0,877.595581054688,57.5586657246326
"99","1_4",5,877.595581054688,1,131,714,109,286,155,9,11,0,0,877.595581054688,57.5586657246326
"100","1_4",5,877.595581054688,1,131,714,109,286,155,9,12,0,0,877.595581054688,57.5586657246326
"101","1_4",5,877.595581054688,1,131,714,109,286,155,9,13,0,0,877.595581054688,57.5586657246326
"102","1_4",5,877.595581054688,1,131,714,109,286,155,9,14,0,0,877.595581054688,57.5586657246326
"103","1_4",5,877.595581054688,1,131,714,109,286,155,9,15,0,0,877.595581054688,57.5586657246326
"104","1_4",5,877.595581054688,1,131,714,109,286,155,9,16,0,0,877.595581054688,57.5586657246326
"105","1_4",5,877.595581054688,1,131,714,109,286,155,9,17,0,0,877.595581054688,57.5586657246326
"106","1_4",5,877.595581054688,1,131,714,109,286,155,9,18,0,0,877.595581054688,57.5586657246326
"107","1_4",5,877.595581054688,1,131,714,109,286,155,9,19,0,0,877.595581054688,57.5586657246326
"108","1_4",5,877.595581054688,1,131,714,109,286,155,9,20,0,0,877.595581054688,57.5586657246326
"109","1_4",5,877.595581054688,1,131,714,109,286,155,9,21,0,0,877.595581054688,57.5586657246326
"110","1_4",5,877.595581054688,1,131,714,109,286,155,9,22,0,0,877.595581054688,57.5586657246326
"111","1_5",6,877.857177734375,1,220,896,123,232,176,2,1,0,0,877.857177734375,234.437624966642
"112","1_5",6,877.857177734375,1,220,896,123,232,176,2,2,0,0,877.857177734375,161.245154965971
"113","1_5",6,877.857177734375,1,220,896,123,232,176,2,3,0,0,877.857177734375,161.245154965971
"114","1_5",6,877.857177734375,1,220,896,123,232,176,2,4,0,0,877.857177734375,161.245154965971
"115","1_5",6,877.857177734375,1,220,896,123,232,176,2,5,0,0,877.857177734375,76.2954782408499
"116","1_5",6,877.857177734375,1,220,896,123,232,176,2,6,0,0,877.857177734375,76.2954782408499
"117","1_5",6,877.857177734375,1,220,896,123,232,176,2,7,0,0,877.857177734375,76.2954782408499
"118","1_5",6,877.857177734375,1,220,896,123,232,176,2,8,0,0,877.857177734375,50.9116882454314
"119","1_5",6,877.857177734375,1,220,896,123,232,176,2,9,0,0,877.857177734375,50.9116882454314
"120","1_5",6,877.857177734375,1,220,896,123,232,176,2,10,0,0,877.857177734375,50.9116882454314
"121","1_5",6,877.857177734375,1,220,896,123,232,176,2,11,0,0,877.857177734375,50.9116882454314
"122","1_5",6,877.857177734375,1,220,896,123,232,176,2,12,0,0,877.857177734375,50.9116882454314
"123","1_5",6,877.857177734375,1,220,896,123,232,176,2,13,0,0,877.857177734375,50.9116882454314
"124","1_5",6,877.857177734375,1,220,896,123,232,176,2,14,0,0,877.857177734375,50.9116882454314
"125","1_5",6,877.857177734375,1,220,896,123,232,176,2,15,0,0,877.857177734375,50.9116882454314
"126","1_5",6,877.857177734375,1,220,896,123,232,176,2,16,0,0,877.857177734375,50.9116882454314
"127","1_5",6,877.857177734375,1,220,896,123,232,176,2,17,0,0,877.857177734375,50.9116882454314
"128","1_5",6,877.857177734375,1,220,896,123,232,176,2,18,0,0,877.857177734375,50.9116882454314
"129","1_5",6,877.857177734375,1,220,896,123,232,176,2,19,0,0,877.857177734375,50.9116882454314
"130","1_5",6,877.857177734375,1,220,896,123,232,176,2,20,0,0,877.857177734375,50.9116882454314
"131","1_5",6,877.857177734375,1,220,896,123,232,176,2,21,0,0,877.857177734375,50.9116882454314
"132","1_5",6,877.857177734375,1,220,896,123,232,176,2,22,0,0,877.857177734375,50.9116882454314
"133","1_6",7,878.233337402344,1,422,967,9,214,180,2,1,0,0,878.233337402344,29.4278779391243
"134","1_6",7,878.233337402344,1,422,967,9,214,180,2,2,0,0,878.233337402344,29.4278779391243
"135","1_6",7,878.233337402344,1,422,967,9,214,180,2,3,0,0,878.233337402344,29.4278779391243
"136","1_6",7,878.233337402344,1,422,967,9,214,180,2,4,0,0,878.233337402344,29.4278779391243
"137","1_6",7,878.233337402344,1,422,967,9,214,180,2,5,0,0,878.233337402344,29.4278779391243
"138","1_6",7,878.233337402344,1,422,967,9,214,180,2,6,0,0,878.233337402344,29.4278779391243
"139","1_6",7,878.233337402344,1,422,967,9,214,180,2,7,0,0,878.233337402344,29.4278779391243
"140","1_6",7,878.233337402344,1,422,967,9,214,180,2,8,0,0,878.233337402344,29.4278779391243
"141","1_6",7,878.233337402344,1,422,967,9,214,180,2,9,0,0,878.233337402344,29.4278779391243
"142","1_6",7,878.233337402344,1,422,967,9,214,180,2,10,0,0,878.233337402344,29.4278779391243
"143","1_6",7,878.233337402344,1,422,967,9,214,180,2,11,0,0,878.233337402344,29.4278779391243
"144","1_6",7,878.233337402344,1,422,967,9,214,180,2,12,0,0,878.233337402344,19.4164878389476
"145","1_6",7,878.233337402344,1,422,967,9,214,180,2,13,0,0,878.233337402344,19.4164878389476
"146","1_6",7,878.233337402344,1,422,967,9,214,180,2,14,0,0,878.233337402344,19.4164878389476
"147","1_6",7,878.233337402344,1,422,967,9,214,180,2,15,0,0,878.233337402344,19.4164878389476
"148","1_6",7,878.233337402344,1,422,967,9,214,180,2,16,0,0,878.233337402344,19.4164878389476
"149","1_6",7,878.233337402344,1,422,967,9,214,180,2,17,0,0,878.233337402344,19.4164878389476
"150","1_6",7,878.233337402344,1,422,967,9,214,180,2,18,0,0,878.233337402344,19.4164878389476
"151","1_6",7,878.233337402344,1,422,967,9,214,180,2,19,0,0,878.233337402344,19.4164878389476
"152","1_6",7,878.233337402344,1,422,967,9,214,180,2,20,0,0,878.233337402344,19.4164878389476
"153","1_6",7,878.233337402344,1,422,967,9,214,180,2,21,0,0,878.233337402344,19.4164878389476
"154","1_6",7,878.233337402344,1,422,967,9,214,180,2,22,0,0,878.233337402344,19.4164878389476
"155","1_7",8,878.591247558594,1,428,781,47,216,167,6,1,0,0,878.591247558594,33.9705755029261
"156","1_7",8,878.591247558594,1,428,781,47,216,167,6,2,0,0,878.591247558594,33.9705755029261
"157","1_7",8,878.591247558594,1,428,781,47,216,167,6,3,0,0,878.591247558594,33.9705755029261
"158","1_7",8,878.591247558594,1,428,781,47,216,167,6,4,0,0,878.591247558594,33.9705755029261
"159","1_7",8,878.591247558594,1,428,781,47,216,167,6,5,0,0,878.591247558594,33.9705755029261
"160","1_7",8,878.591247558594,1,428,781,47,216,167,6,6,0,0,878.591247558594,33.9705755029261
"161","1_7",8,878.591247558594,1,428,781,47,216,167,6,7,0,0,878.591247558594,33.9705755029261
"162","1_7",8,878.591247558594,1,428,781,47,216,167,6,8,0,0,878.591247558594,33.9705755029261
"163","1_7",8,878.591247558594,1,428,781,47,216,167,6,9,0,0,878.591247558594,33.9705755029261
"164","1_7",8,878.591247558594,1,428,781,47,216,167,6,10,0,0,878.591247558594,33.9705755029261
"165","1_7",8,878.591247558594,1,428,781,47,216,167,6,11,0,0,878.591247558594,33.9705755029261
"166","1_7",8,878.591247558594,1,428,781,47,216,167,6,12,0,0,878.591247558594,33.9705755029261
"167","1_7",8,878.591247558594,1,428,781,47,216,167,6,13,0,0,878.591247558594,33.9705755029261
"168","1_7",8,878.591247558594,1,428,781,47,216,167,6,14,0,0,878.591247558594,33.9705755029261
"169","1_7",8,878.591247558594,1,428,781,47,216,167,6,15,0,0,878.591247558594,33.9705755029261
"170","1_7",8,878.591247558594,1,428,781,47,216,167,6,16,0,0,878.591247558594,33.9705755029261
"171","1_7",8,878.591247558594,1,428,781,47,216,167,6,17,0,0,878.591247558594,33.9705755029261
"172","1_7",8,878.591247558594,1,428,781,47,216,167,6,18,0,0,878.591247558594,33.9705755029261
"173","1_7",8,878.591247558594,1,428,781,47,216,167,6,19,0,0,878.591247558594,33.9705755029261
"174","1_7",8,878.591247558594,1,428,781,47,216,167,6,20,0,0,878.591247558594,33.9705755029261
"175","1_7",8,878.591247558594,1,428,781,47,216,167,6,21,0,0,878.591247558594,33.9705755029261
"176","1_7",8,878.591247558594,1,428,781,47,216,167,6,22,0,0,878.591247558594,33.9705755029261
"177","1_8",9,869.126764526367,1,70,376,32,196,174,4,1,0,0,869.126764526367,228.980348501787
"178","1_8",9,869.126764526367,1,70,376,32,196,174,4,2,0,0,869.126764526367,72.1803297304744
"179","1_8",9,869.126764526367,1,70,376,32,196,174,4,3,0,0,869.126764526367,72.1803297304744
"180","1_8",9,869.126764526367,1,70,376,32,196,174,4,4,0,0,869.126764526367,72.1803297304744
"181","1_8",9,869.126764526367,1,70,376,32,196,174,4,5,0,0,869.126764526367,72.1803297304744
"182","1_8",9,869.126764526367,1,70,376,32,196,174,4,6,0,0,869.126764526367,72.1803297304744
"183","1_8",9,869.126764526367,1,70,376,32,196,174,4,7,0,0,869.126764526367,72.1803297304744
"184","1_8",9,869.126764526367,1,70,376,32,196,174,4,8,0,0,869.126764526367,72.1803297304744
"185","1_8",9,869.126764526367,1,70,376,32,196,174,4,9,0,0,869.126764526367,72.1803297304744
"186","1_8",9,869.126764526367,1,70,376,32,196,174,4,10,0,0,869.126764526367,72.1803297304744
"187","1_8",9,869.126764526367,1,70,376,32,196,174,4,11,0,0,869.126764526367,72.1803297304744
"188","1_8",9,869.126764526367,1,70,376,32,196,174,4,12,0,0,869.126764526367,72.1803297304744
"189","1_8",9,869.126764526367,1,70,376,32,196,174,4,13,0,0,869.126764526367,72.1803297304744
"190","1_8",9,869.126764526367,1,70,376,32,196,174,4,14,0,0,869.126764526367,72.1803297304744
"191","1_8",9,869.126764526367,1,70,376,32,196,174,4,15,0,0,869.126764526367,72.1803297304744
"192","1_8",9,869.126764526367,1,70,376,32,196,174,4,16,0,0,869.126764526367,72.1803297304744
"193","1_8",9,869.126764526367,1,70,376,32,196,174,4,17,0,0,869.126764526367,49.0102030193714
"194","1_8",9,869.126764526367,1,70,376,32,196,174,4,18,0,0,869.126764526367,49.0102030193714
"195","1_8",9,869.126764526367,1,70,376,32,196,174,4,19,0,0,869.126764526367,49.0102030193714
"196","1_8",9,869.126764526367,1,70,376,32,196,174,4,20,0,0,869.126764526367,25.4950975679639
"197","1_8",9,869.126764526367,1,70,376,32,196,174,4,21,0,0,869.126764526367,25.4950975679639
"198","1_8",9,869.126764526367,1,70,376,32,196,174,4,22,0,0,869.126764526367,25.4950975679639
"199","1_9",10,869.497833251953,1,457,882,295,183,188,3,1,0,0,869.497833251953,64.007812023221
"200","1_9",10,869.497833251953,1,457,882,295,183,188,3,2,0,0,869.497833251953,64.007812023221
"201","1_9",10,869.497833251953,1,457,882,295,183,188,3,3,0,0,869.497833251953,64.007812023221
"202","1_9",10,869.497833251953,1,457,882,295,183,188,3,4,0,0,869.497833251953,64.007812023221
"203","1_9",10,869.497833251953,1,457,882,295,183,188,3,5,0,0,869.497833251953,53.1413210223457
"204","1_9",10,869.497833251953,1,457,882,295,183,188,3,6,0,0,869.497833251953,53.1413210223457
"205","1_9",10,869.497833251953,1,457,882,295,183,188,3,7,0,0,869.497833251953,53.1413210223457
"206","1_9",10,869.497833251953,1,457,882,295,183,188,3,8,0,0,869.497833251953,53.1413210223457
"207","1_9",10,869.497833251953,1,457,882,295,183,188,3,9,0,0,869.497833251953,53.1413210223457
"208","1_9",10,869.497833251953,1,457,882,295,183,188,3,10,0,0,869.497833251953,53.1413210223457
"209","1_9",10,869.497833251953,1,457,882,295,183,188,3,11,0,0,869.497833251953,33.2415402771893
"210","1_9",10,869.497833251953,1,457,882,295,183,188,3,12,0,0,869.497833251953,25.3179778023443
"211","1_9",10,869.497833251953,1,457,882,295,183,188,3,13,0,0,869.497833251953,25.3179778023443
"212","1_9",10,869.497833251953,1,457,882,295,183,188,3,14,0,0,869.497833251953,25.3179778023443
"213","1_9",10,869.497833251953,1,457,882,295,183,188,3,15,0,0,869.497833251953,25.3179778023443
"214","1_9",10,869.497833251953,1,457,882,295,183,188,3,16,0,0,869.497833251953,25.3179778023443
"215","1_9",10,869.497833251953,1,457,882,295,183,188,3,17,0,0,869.497833251953,25.3179778023443
"216","1_9",10,869.497833251953,1,457,882,295,183,188,3,18,0,0,869.497833251953,25.3179778023443
"217","1_9",10,869.497833251953,1,457,882,295,183,188,3,19,0,0,869.497833251953,25.3179778023443
"218","1_9",10,869.497833251953,1,457,882,295,183,188,3,20,0,0,869.497833251953,25.3179778023443
"219","1_9",10,869.497833251953,1,457,882,295,183,188,3,21,0,0,869.497833251953,25.3179778023443
"220","1_9",10,869.497833251953,1,457,882,295,183,188,3,22,0,0,869.497833251953,25.3179778023443
"221","1_10",11,869.066158447266,1,310,747,241,206,191,4,1,0,0,869.066158447266,343.665535077348
"222","1_10",11,869.066158447266,1,310,747,241,206,191,4,2,0,0,869.066158447266,90.6090503205944
"223","1_10",11,869.066158447266,1,310,747,241,206,191,4,3,0,0,869.066158447266,90.6090503205944
"224","1_10",11,869.066158447266,1,310,747,241,206,191,4,4,0,0,869.066158447266,90.6090503205944
"225","1_10",11,869.066158447266,1,310,747,241,206,191,4,5,0,0,869.066158447266,72.3463889907437
"226","1_10",11,869.066158447266,1,310,747,241,206,191,4,6,0,0,869.066158447266,72.3463889907437
"227","1_10",11,869.066158447266,1,310,747,241,206,191,4,7,0,0,869.066158447266,72.3463889907437
"228","1_10",11,869.066158447266,1,310,747,241,206,191,4,8,0,0,869.066158447266,72.3463889907437
"229","1_10",11,869.066158447266,1,310,747,241,206,191,4,9,0,0,869.066158447266,72.3463889907437
"230","1_10",11,869.066158447266,1,310,747,241,206,191,4,10,0,0,869.066158447266,72.3463889907437
"231","1_10",11,869.066158447266,1,310,747,241,206,191,4,11,0,0,869.066158447266,72.3463889907437
"232","1_10",11,869.066158447266,1,310,747,241,206,191,4,12,0,0,869.066158447266,72.3463889907437
"233","1_10",11,869.066158447266,1,310,747,241,206,191,4,13,0,0,869.066158447266,72.3463889907437
"234","1_10",11,869.066158447266,1,310,747,241,206,191,4,14,0,0,869.066158447266,72.3463889907437
"235","1_10",11,869.066158447266,1,310,747,241,206,191,4,15,0,0,869.066158447266,72.3463889907437
"236","1_10",11,869.066158447266,1,310,747,241,206,191,4,16,0,0,869.066158447266,72.3463889907437
"237","1_10",11,869.066158447266,1,310,747,241,206,191,4,17,0,0,869.066158447266,72.3463889907437
"238","1_10",11,869.066158447266,1,310,747,241,206,191,4,18,0,0,869.066158447266,72.3463889907437
"239","1_10",11,869.066158447266,1,310,747,241,206,191,4,19,0,0,869.066158447266,72.3463889907437
"240","1_10",11,869.066158447266,1,310,747,241,206,191,4,20,0,0,869.066158447266,72.3463889907437
"241","1_10",11,869.066158447266,1,310,747,241,206,191,4,21,0,0,869.066158447266,72.3463889907437
"242","1_10",11,869.066158447266,1,310,747,241,206,191,4,22,0,0,869.066158447266,72.3463889907437
"243","1_11",12,869.225136108398,1,435,1111,122,187,176,2,2,0,0,869.225136108398,135.823414770797
"244","1_11",12,869.225136108398,1,435,1111,122,187,176,2,3,0,0,869.225136108398,135.823414770797
"245","1_11",12,869.225136108398,1,435,1111,122,187,176,2,4,0,0,869.225136108398,133.753504626982
"246","1_11",12,869.225136108398,1,435,1111,122,187,176,2,5,0,0,869.225136108398,133.753504626982
"247","1_11",12,869.225136108398,1,435,1111,122,187,176,2,6,0,0,869.225136108398,11.1803398874989
"248","1_11",12,869.225136108398,1,435,1111,122,187,176,2,7,0,0,869.225136108398,11.1803398874989
"249","1_11",12,869.225136108398,1,435,1111,122,187,176,2,8,0,0,869.225136108398,11.1803398874989
"250","1_11",12,869.225136108398,1,435,1111,122,187,176,2,9,0,0,869.225136108398,11.1803398874989
"251","1_11",12,869.225136108398,1,435,1111,122,187,176,2,10,0,0,869.225136108398,11.1803398874989
"252","1_11",12,869.225136108398,1,435,1111,122,187,176,2,11,0,0,869.225136108398,11.1803398874989
"253","1_11",12,869.225136108398,1,435,1111,122,187,176,2,12,0,0,869.225136108398,11.1803398874989
"254","1_11",12,869.225136108398,1,435,1111,122,187,176,2,13,0,0,869.225136108398,11.1803398874989
"255","1_11",12,869.225136108398,1,435,1111,122,187,176,2,14,0,0,869.225136108398,11.1803398874989
"256","1_11",12,869.225136108398,1,435,1111,122,187,176,2,15,0,0,869.225136108398,11.1803398874989
"257","1_11",12,869.225136108398,1,435,1111,122,187,176,2,16,0,0,869.225136108398,11.1803398874989
"258","1_11",12,869.225136108398,1,435,1111,122,187,176,2,17,0,0,869.225136108398,11.1803398874989
"259","1_11",12,869.225136108398,1,435,1111,122,187,176,2,18,0,0,869.225136108398,11.1803398874989
"260","1_11",12,869.225136108398,1,435,1111,122,187,176,2,19,0,0,869.225136108398,11.1803398874989
"261","1_11",12,869.225136108398,1,435,1111,122,187,176,2,20,0,0,869.225136108398,11.1803398874989
"262","1_11",12,869.225136108398,1,435,1111,122,187,176,2,21,0,0,869.225136108398,11.1803398874989
"263","1_11",12,869.225136108398,1,435,1111,122,187,176,2,22,0,0,869.225136108398,11.1803398874989
"264","1_12",13,868.890020141602,1,104,637,211,242,184,2,1,0,0,868.890020141602,326.148739074674
"265","1_12",13,868.890020141602,1,104,637,211,242,184,2,2,0,0,868.890020141602,41.7252920900501
"266","1_12",13,868.890020141602,1,104,637,211,242,184,2,3,0,0,868.890020141602,41.7252920900501
"267","1_12",13,868.890020141602,1,104,637,211,242,184,2,4,0,0,868.890020141602,41.7252920900501
"268","1_12",13,868.890020141602,1,104,637,211,242,184,2,5,0,0,868.890020141602,41.7252920900501
"269","1_12",13,868.890020141602,1,104,637,211,242,184,2,6,0,0,868.890020141602,41.7252920900501
"270","1_12",13,868.890020141602,1,104,637,211,242,184,2,7,0,0,868.890020141602,41.7252920900501
"271","1_12",13,868.890020141602,1,104,637,211,242,184,2,8,0,0,868.890020141602,41.7252920900501
"272","1_12",13,868.890020141602,1,104,637,211,242,184,2,9,0,0,868.890020141602,41.7252920900501
"273","1_12",13,868.890020141602,1,104,637,211,242,184,2,10,0,0,868.890020141602,41.7252920900501
