system:index,ID,distance_1,distance_10,distance_11,distance_12,distance_13,distance_14,distance_15,distance_16,distance_17,distance_18,distance_19,distance_2,distance_20,distance_21,distance_22,distance_3,distance_4,distance_5,distance_6,distance_7,distance_8,distance_9,treated,.geo
2_8093,9094.0,15.811388300841896,15.811388300841896,15.811388300841896,15.811388300841896,15.811388300841896,15.811388300841896,15.811388300841896,15.811388300841896,15.811388300841896,15.811388300841896,15.811388300841896,15.811388300841896,15.811388300841896,15.811388300841896,15.811388300841896,15.811388300841896,15.811388300841896,15.811388300841896,15.811388300841896,15.811388300841896,15.811388300841896,15.811388300841896,0,"{""type"":""Point"",""coordinates"":[-48.47577318079596,-2.945928767822544]}"
2_8094,9095.0,19.697715603592208,5.385164807134504,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,19.697715603592208,1.4142135623730951,1.4142135623730951,1.4142135623730951,12.529964086141668,11.0,8.602325267042627,8.602325267042627,5.385164807134504,5.385164807134504,5.385164807134504,0,"{""type"":""Point"",""coordinates"":[-49.04559729211784,-2.959968468142338]}"
2_8095,9096.0,98.32598842625484,18.439088914585774,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989,98.32598842625484,3.605551275463989,3.605551275463989,3.605551275463989,90.78546139112804,18.439088914585774,18.439088914585774,18.439088914585774,18.439088914585774,18.439088914585774,18.439088914585774,0,"{""type"":""Point"",""coordinates"":[-50.151797655458324,-2.8613234039667335]}"
2_8096,9097.0,,57.42821606144492,57.42821606144492,18.439088914585774,18.439088914585774,18.439088914585774,18.439088914585774,18.439088914585774,18.439088914585774,18.439088914585774,18.439088914585774,127.20062892926276,18.439088914585774,18.439088914585774,18.439088914585774,127.20062892926276,127.20062892926276,123.5556554755791,57.42821606144492,57.42821606144492,57.42821606144492,57.42821606144492,0,"{""type"":""Point"",""coordinates"":[-49.92417771167912,-3.05067119653087]}"
2_8097,9098.0,16.401219466856727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.165525060596439,0.0,0.0,0.0,12.165525060596439,12.165525060596439,12.165525060596439,3.0,3.0,3.0,3.0,0,"{""type"":""Point"",""coordinates"":[-48.91998402312626,-3.2284619290505905]}"
2_8098,9099.0,39.0,19.209372712298546,19.209372712298546,19.209372712298546,19.209372712298546,19.209372712298546,19.209372712298546,19.209372712298546,19.209372712298546,19.209372712298546,19.209372712298546,33.61547262794322,19.209372712298546,19.209372712298546,19.209372712298546,33.61547262794322,19.209372712298546,19.209372712298546,19.209372712298546,19.209372712298546,19.209372712298546,19.209372712298546,0,"{""type"":""Point"",""coordinates"":[-49.31213069538502,-2.867454078676918]}"
2_8099,9100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"{""type"":""Point"",""coordinates"":[-49.014901017442675,-2.7858041431216245]}"
2_8100,9101.0,19.0,19.0,19.0,19.0,12.0,12.0,12.0,10.04987562112089,9.219544457292887,2.8284271247461903,2.8284271247461903,19.0,2.8284271247461903,2.8284271247461903,2.8284271247461903,19.0,19.0,19.0,19.0,19.0,19.0,19.0,0,"{""type"":""Point"",""coordinates"":[-49.153631858483195,-2.6267741006389613]}"
2_8101,9102.0,,30.01666203960727,30.01666203960727,30.01666203960727,30.01666203960727,30.01666203960727,30.01666203960727,30.01666203960727,30.01666203960727,30.01666203960727,30.01666203960727,79.51100552753688,30.01666203960727,30.01666203960727,30.01666203960727,79.51100552753688,79.51100552753688,30.01666203960727,30.01666203960727,30.01666203960727,30.01666203960727,30.01666203960727,0,"{""type"":""Point"",""coordinates"":[-49.92827678349363,-3.009441890712226]}"
2_8102,9103.0,,,,,,,,,,,,,,,,,,,,,,,0,"{""type"":""Point"",""coordinates"":[-49.70283317870322,-3.7205518201074743]}"
