system:index,ID,accessibility,accessibility_walking_only,aspect,be75,hillshade,slope,.geo
1_0,1.0,1175.2295269235963,2647.297326189348,170.95618294042214,307.959155529048,180.19137782309934,5.021385666004013,"{""type"":""Polygon"",""coordinates"":[[[-60.13936289645183,-10.978040883078416],[-60.18535251057342,-10.984470510001195],[-60.22768700023141,-11.003248394520057],[-60.26300044682658,-11.032881977342647],[-60.28848285228083,-11.071015280026616],[-60.302103505811544,-11.114615559215073],[-60.302773327317894,-11.16021388241673],[-60.29043306199519,-11.204180733427886],[-60.26605984869971,-11.24301487656812],[-60.23159106213248,-11.273622507607378],[-60.18977097353819,-11.293564334861241],[-60.14393214691978,-11.301250668091711],[-60.097729012177155,-11.296068692708944],[-60.0548451863751,-11.278431561695836],[-60.01869841139455,-11.249745296608078],[-59.99216718585563,-11.212296200975937],[-59.97736126778789,-11.169067963107938],[-59.97545442402049,-11.123503296669902],[-59.98659251021537,-11.079229361958966],[-60.00988371376592,-11.039768988280548],[-60.04347115614588,-11.008260694190978],[-60.0846815822157,-10.987209650003367],[-60.13023804111096,-10.978289159908483],[-60.13936289645183,-10.978040883078416]]]}"
1_1,2.0,894.1887481388585,2066.0271297309937,171.5339935895903,348.92442766595923,179.93191428319093,2.1208294136754575,"{""type"":""Polygon"",""coordinates"":[[[-59.41200909706329,-12.253038183255208],[-59.458209685955964,-12.259467397600606],[-59.50073905713053,-12.278244172931819],[-59.53621626199362,-12.307876295606],[-59.56181838178499,-12.346008242374573],[-59.57550488666733,-12.389607692844937],[-59.57618085028868,-12.435205973333014],[-59.563785797709365,-12.479173581332343],[-59.53930059902762,-12.51800904516454],[-59.5046712117287,-12.548618148335416],[-59.46265476244738,-12.568561139313353],[-59.41659989809206,-12.576247964195344],[-59.370178937363036,-12.571065654716113],[-59.32709355128592,-12.553427468289087],[-59.29077803980006,-12.524739756307351],[-59.26412448497786,-12.487289274310262],[-59.24925212541899,-12.444060143439277],[-59.24733943199685,-12.398495355862279],[-59.258531996634275,-12.354222109313822],[-59.2819330239022,-12.314763018098999],[-59.315676531111336,-12.283256200657114],[-59.357076874468476,-12.262206366917408],[-59.402842404894535,-12.253286443843379],[-59.41200909706329,-12.253038183255208]]]}"
1_2,3.0,100.57058774514925,502.274066458894,166.2829882127297,160.12550046695677,180.23656624966853,1.1456864227567145,"{""type"":""Polygon"",""coordinates"":[[[-65.7455891288592,-10.834364913195419],[-65.79155651399185,-10.840794586379513],[-65.8338704661156,-10.859572595267489],[-65.86916664769626,-10.889206341807181],[-65.8946364222161,-10.92733979651503],[-65.90825011658895,-10.970940168610664],[-65.90891927196361,-11.016538496589407],[-65.89658476795677,-11.060505262718111],[-65.87222335492184,-11.099339257780825],[-65.83777150511702,-11.129946723770148],[-65.7959721336443,-11.149888420554927],[-65.75015610504613,-11.157574698665364],[-65.70397595746148,-11.152392760738774],[-65.66111339860012,-11.134755748051324],[-65.62498442029961,-11.106069645182954],[-65.59846608763429,-11.068620704990021],[-65.58366716093609,-11.025392567253219],[-65.5817609155943,-10.979827914409146],[-65.59289324082475,-10.935553902551213],[-65.61617285455164,-10.896093385085875],[-65.64974384113235,-10.864584925430307],[-65.69093425152265,-10.843533745520146],[-65.73646868144048,-10.83461319184666],[-65.7455891288592,-10.834364913195419]]]}"
1_3,4.0,494.27194187465693,1427.8273332653935,172.95787421090068,418.7816364217761,180.2984908137256,2.782052857008412,"{""type"":""Polygon"",""coordinates"":[[[-59.29399608644243,-11.766139629332816],[-59.3401131834054,-11.772569001681983],[-59.382565439323336,-11.791346201798856],[-59.41797785841407,-11.820978883673646],[-59.443532634828,-11.859111349735986],[-59.45719311867012,-11.902711117606959],[-59.457866687291556,-11.948309414476233],[-59.445493337581794,-11.99227673257964],[-59.421052454308175,-12.031111690613484],[-59.38648659486098,-12.061720229974078],[-59.3445478015532,-12.081662775252125],[-59.29857836582802,-12.089349411832961],[-59.252243540059425,-12.084167230311822],[-59.20923786394709,-12.066529448103267],[-59.17298909490321,-12.037842290267964],[-59.14638394385428,-12.00039233922377],[-59.13153789525563,-11.957163550342266],[-59.12962755049618,-11.911598809136832],[-59.14079859502556,-11.867325299015988],[-59.164156194942116,-11.827865716635186],[-59.19783796362447,-11.796358333671865],[-59.239163158530985,-11.775308036365903],[-59.284845951201056,-11.766387896141095],[-59.29399608644243,-11.766139629332816]]]}"
1_4,5.0,406.86213615136023,1701.8986059299027,167.05329182314094,55.47903130410864,180.30159137277283,1.2904457743745068,"{""type"":""Polygon"",""coordinates"":[[[-60.24676013499259,-5.765546561495106],[-60.29213722824133,-5.771977842920708],[-60.33390522168777,-5.790760175231188],[-60.36874140815531,-5.820399612546173],[-60.393873334587056,-5.858538350793278],[-60.40729932033312,-5.902141950860701],[-60.4079481389091,-5.947740443372494],[-60.39576505755587,-5.991704258226104],[-60.371717156353036,-6.030533106546263],[-60.3377172037866,-6.061134836780345],[-60.29647187145325,-6.0810719999680645],[-60.251266209199954,-6.088756362831944],[-60.205701551250236,-6.083575726383618],[-60.16340790736613,-6.0659428252768235],[-60.12775403899333,-6.037262359672918],[-60.101578615689775,-5.999818821887225],[-60.08696407228801,-5.95659416525357],[-60.08507121911245,-5.911029986364187],[-60.09604764075468,-5.8667532944275305],[-60.119016914019426,-5.82728777989856],[-60.15214920027189,-5.795773565333923],[-60.19280734350741,-5.774717667386166],[-60.237756720316234,-5.765794903458662],[-60.24676013499259,-5.765546561495106]]]}"
1_5,6.0,1074.8587409476074,2266.6099016461244,168.36083951258237,60.131513960038234,180.26834007205375,0.8886247401253008,"{""type"":""Polygon"",""coordinates"":[[[-61.9694676952095,-4.859730370717682],[-62.01477804528839,-4.866161935791982],[-62.056484149156105,-4.8849450305964695],[-62.09126790993108,-4.914585471456847],[-62.11636097314435,-4.952725141277222],[-62.12976494216139,-4.996329310289344],[-62.130410739343986,-5.0419278315099545],[-62.11824435109882,-5.085891125761404],[-62.094231940390344,-5.1247190665556435],[-62.06028366665698,-5.15531978558425],[-62.01910204051819,-5.175256149589369],[-61.97396674473463,-5.182940174851348],[-61.92847306000349,-5.177759767814472],[-61.88624487938607,-5.160127591486905],[-61.85064541740909,-5.131448119699566],[-61.82450891299472,-5.094005534479661],[-61.80991487034392,-5.050781491837749],[-61.80802284995362,-5.005217396816865],[-61.81898084743911,-4.960940232568813],[-61.84191432978405,-4.921473837017745],[-61.87499654521712,-4.889958607624886],[-61.91559430159083,-4.868901877600039],[-61.96047750778987,-4.859978723847883],[-61.9694676952095,-4.859730370717682]]]}"
1_6,7.0,233.11919580115554,1426.9792125020124,175.51609398046767,158.75784201318567,180.2397162218248,2.076240269741586,"{""type"":""Polygon"",""coordinates"":[[[-61.093272569881144,-9.113625914607617],[-61.138997640791764,-9.120056138572288],[-61.18108764639456,-9.138835628158771],[-61.216195441153864,-9.168471323800269],[-61.24152723396545,-9.20660658830194],[-61.25506471624714,-9.250208066304753],[-61.255726290150136,-9.29580645096856],[-61.243454399494375,-9.339772206449819],[-61.21922163777967,-9.378604438654591],[-61.18495467139929,-9.40920993984111],[-61.143381604446084,-9.429150083535179],[-61.09781469308281,-9.436835705513346],[-61.05188573666648,-9.431654213453168],[-61.009255509093386,-9.414018609295946],[-60.973320833666456,-9.385334437519312],[-60.94694310902004,-9.34788734779947],[-60.932220240115825,-9.304660402224465],[-60.93032021598019,-9.259095911397562],[-60.94138938883586,-9.214820981271094],[-60.964542352997064,-9.175358752095292],[-60.99793375041613,-9.143848321342766],[-61.03890588281709,-9.122795525571455],[-61.08420017003191,-9.113874214941527],[-61.093272569881144,-9.113625914607617]]]}"
1_7,8.0,241.84652344338815,858.9120299999087,175.65455643187974,122.24092565317746,180.39964574642673,1.7626731079345703,"{""type"":""Polygon"",""coordinates"":[[[-61.785924223906505,-8.846190706299947],[-61.83161555578302,-8.852621015364688],[-61.87367436695327,-8.871400733727437],[-61.90875589781864,-8.901036730506092],[-61.93406842490006,-8.939172274605868],[-61.947595231586995,-8.982773923442087],[-61.94825569153099,-9.028372316832895],[-61.935992484372164,-9.072337916152831],[-61.911777639067424,-9.111169876003428],[-61.87753646241631,-9.141775073654419],[-61.83599499118367,-9.161714977425412],[-61.790462875459376,-9.169400498045382],[-61.74456900566915,-9.16421907486178],[-61.70197121903148,-9.146583688294736],[-61.66606365318564,-9.11789981484319],[-61.63970551820284,-9.08045301100951],[-61.62499321128907,-9.037226249635493],[-61.623093998308015,-8.991661783869434],[-61.634154313673434,-8.947386711901286],[-61.65728958688924,-8.907924218284569],[-61.69065594109748,-8.876413482999338],[-61.73159766466787,-8.855360437569642],[-61.7768585136053,-8.846439009984017],[-61.785924223906505,-8.846190706299947]]]}"
1_8,9.0,2376.798295335309,3451.051256848123,170.97549618985997,85.44622510146189,180.19169481384975,1.4862470944371802,"{""type"":""Polygon"",""coordinates"":[[[-65.02667957539015,-5.900314116277689],[-65.07206758560169,-5.906745355427915],[-65.1138456956321,-5.925527574094345],[-65.14869044026412,-5.955166861835805],[-65.17382869634976,-5.993305461232431],[-65.18725825093875,-6.036908976493855],[-65.18790753424689,-6.082507464718887],[-65.17572170498815,-6.126471357161679],[-65.1516680004471,-6.165300340746224],[-65.11765961876536,-6.195902221702508],[-65.0764039095661,-6.215839504012153],[-65.03118679294425,-6.223523917197641],[-64.98561058250323,-6.21834324655412],[-64.94330627741961,-6.200710237415309],[-64.90764353799496,-6.17202962368041],[-64.88146175484604,-6.134585943916189],[-64.86684384403476,-6.091361195772977],[-64.86495082682924,-6.04579700439081],[-64.8759302295436,-6.001520382857803],[-64.89890532838793,-5.962054999645741],[-64.93204578546732,-5.930540936336967],[-64.97271379764108,-5.9094851624044225],[-65.01767399695368,-5.9005624565769565],[-65.02667957539015,-5.900314116277689]]]}"
1_9,10.0,503.0046919029315,1254.8786055926132,166.9292305620634,84.40128442667229,180.22067253579007,0.9916045948098343,"{""type"":""Polygon"",""coordinates"":[[[-63.449600129817384,-7.171770064950876],[-63.49510380537684,-7.1782009041766015],[-63.53698902544117,-7.196982047759806],[-63.57192424754284,-7.226619920489009],[-63.59712925240883,-7.264757206264756],[-63.61059624366418,-7.308359919137684],[-63.611250109114216,-7.353958366707813],[-63.59903496320634,-7.397922993116898],[-63.57491979225187,-7.43675325637163],[-63.54082238024812,-7.467356563296634],[-63.49945723070396,-7.48729497263544],[-63.45411939553785,-7.4949798619265575],[-63.40842143994192,-7.489798867753199],[-63.36600471753614,-7.472164836504995],[-63.330248314193085,-7.443482821308263],[-63.303999217877596,-7.406037798340969],[-63.289345465029584,-7.362812184526035],[-63.28745038739655,-7.317247875053284],[-63.29846099765189,-7.27297191966287],[-63.32149748664841,-7.233507778812382],[-63.35472429232035,-7.201995146440203],[-63.395496769251146,-7.180940545707216],[-63.44057162375645,-7.172018389506042],[-63.449600129817384,-7.171770064950876]]]}"
