system:index,ID,accessibility,accessibility_walking_only,aspect,be75,hillshade,slope,.geo
1_0,1.0,570.8581189313157,2405.60182834711,169.6129989866548,157.24919895572333,180.0036005586342,3.540801961252819,"{""type"":""Polygon"",""coordinates"":[[[-51.35780973840199,-4.377691003805537],[-51.37662230487374,-4.380363582203312],[-51.39393777012663,-4.3881686348438675],[-51.40837808520667,-4.400485026825892],[-51.418793864754534,-4.416332567951664],[-51.42435585744551,-4.434449975741284],[-51.424621001440556,-4.453395216906554],[-51.41956779310973,-4.471660257688118],[-51.409598122914424,-4.487791100313491],[-51.3955053935976,-4.500503552100024],[-51.378411423860356,-4.508785502678636],[-51.35967714075752,-4.511977550715078],[-51.34079417250113,-4.5098255422766425],[-51.32326599524525,-4.502500822710051],[-51.30848813274343,-4.490586583123188],[-51.297636984485834,-4.475031392954784],[-51.29157615947227,-4.457073632060191],[-51.290787778760084,-4.438142857230178],[-51.29533419986298,-4.419745972726209],[-51.30485317734365,-4.403347276853248],[-51.31858680592339,-4.39025193358611],[-51.335441909062084,-4.381502135257257],[-51.35407704853672,-4.3777942049875245],[-51.35780973840199,-4.377691003805537]]]}"
1_1,2.0,426.4758530519856,929.5070954889267,184.2833345653232,117.31218098868825,180.67846796379428,2.0505166444955933,"{""type"":""Polygon"",""coordinates"":[[[-46.42185857857305,-3.030218224444651],[-46.44064250343426,-3.032890875359302],[-46.45793149031477,-3.040696122925339],[-46.472349517684734,-3.053012771423497],[-46.48274895545058,-3.06886055061738],[-46.488301901563865,-3.0869781037385255],[-46.488566114963156,-3.1059233521415464],[-46.48352028756343,-3.1241882597999635],[-46.47356582666786,-3.1403188704788825],[-46.45949497903517,-3.1530310638806043],[-46.44242780949054,-3.1613128102789467],[-46.42372303669171,-3.16450477206868],[-46.404869825161605,-3.162352822237323],[-46.38736916398414,-3.1550282878384945],[-46.37261430141039,-3.1431143021848165],[-46.36177978072793,-3.127559355460444],[-46.355727929707406,-3.109601751546079],[-46.35494025190876,-3.09067099824861],[-46.35947916999875,-3.072273993118406],[-46.36898314336288,-3.055875072109274],[-46.382695521551454,-3.0427794694507178],[-46.399524814114336,-3.034029458412092],[-46.4181315676773,-3.0303214284815128],[-46.42185857857305,-3.030218224444651]]]}"
1_2,3.0,31.309405622292797,158.27998655975026,170.94414643068254,352.5296956058119,179.5409480428329,4.619560700509411,"{""type"":""Polygon"",""coordinates"":[[[-50.58128275010587,-6.7805703952551255],[-50.60017259192494,-6.783242843634217],[-50.61755939221352,-6.791047546780036],[-50.63205956881766,-6.803363478825607],[-50.64251900547718,-6.819210593073817],[-50.64810488818413,-6.837327740247455],[-50.648372071501335,-6.85627296839926],[-50.64329866987967,-6.8745382478537405],[-50.63328799246416,-6.890669506371477],[-50.619136607282144,-6.903382421477111],[-50.6019710238764,-6.911664738188631],[-50.5831580055279,-6.9148569408834355],[-50.56419565511313,-6.912704827350141],[-50.546593981756004,-6.905379775742361],[-50.53175451358187,-6.893465080815806],[-50.52085859980368,-6.877909454134369],[-50.51477333619421,-6.8599514117857066],[-50.513982614031,-6.841020598381618],[-50.518548758269134,-6.822623930198465],[-50.52810775905426,-6.8062256380197566],[-50.54189841592683,-6.793130759847677],[-50.55882302276254,-6.784381342901679],[-50.577534734791946,-6.780673591318496],[-50.58128275010587,-6.7805703952551255]]]}"
1_3,4.0,82.4262190425691,298.4147280873249,177.31321965784713,288.0873286557859,180.47410376346502,7.907105185277589,"{""type"":""Polygon"",""coordinates"":[[[-52.238065365974784,-6.191023861414718],[-52.256933114762546,-6.193696341796286],[-52.27429952849238,-6.201501130966382],[-52.288782611902676,-6.213817176221648],[-52.29922960092052,-6.229664395544584],[-52.30480869402481,-6.247781606870921],[-52.30507533122805,-6.266726838230186],[-52.300007724761784,-6.284992058939429],[-52.29000876915185,-6.3011232150874275],[-52.27587412383366,-6.313836016146933],[-52.258728960459905,-6.322118242733556],[-52.23993838329426,-6.325310407358409],[-52.22099865760975,-6.323158319694769],[-52.20341793863142,-6.315833349820238],[-52.18859604840538,-6.303918766976029],[-52.17771292558743,-6.288363247740583],[-52.17163466673129,-6.270405274668009],[-52.17084464884573,-6.2514744707545695],[-52.17540519497522,-6.2330777493214145],[-52.184952788965084,-6.216679357773911],[-52.19872716537017,-6.20358436512201],[-52.21563191154706,-6.194834854302648],[-52.23432173248528,-6.19112705873797],[-52.238065365974784,-6.191023861414718]]]}"
1_4,5.0,907.1458400309522,1917.0147130615048,174.2956689900963,61.051531140785464,180.15271083208657,1.8312925036315457,"{""type"":""Polygon"",""coordinates"":[[[-52.32423296606101,-2.284895650545579],[-52.34300554103374,-2.287568341488513],[-52.360284017293935,-2.2953736966498988],[-52.37469316579644,-2.307690486738319],[-52.38508605284565,-2.32353839733645],[-52.390635324508075,-2.3416560306708742],[-52.39089908760659,-2.360601283062773],[-52.3858561367366,-2.3788661172375036],[-52.37590770764777,-2.394996599889634],[-52.3618455970433,-2.4077086506751195],[-52.344789167621634,-2.4159902843772723],[-52.32609624180528,-2.4191821985639628],[-52.307254978010164,-2.4170302810801987],[-52.28976534912182,-2.409705848883502],[-52.27501967833209,-2.3977920033884663],[-52.26419176327845,-2.3822371910363285],[-52.25814342920453,-2.3642796737732628],[-52.25735595299471,-2.34534893236702],[-52.261891807903844,-2.3269518606605133],[-52.27138975634743,-2.3105528153858828],[-52.28509366075721,-2.297457069550524],[-52.301912702207325,-2.2887069411001963],[-52.32050820497486,-2.284998856158296],[-52.32423296606101,-2.284895650545579]]]}"
1_5,6.0,52.625165451632355,201.7311128495854,150.37124499683935,9.880420028008817,180.23504461588786,0.7586731365535453,"{""type"":""Polygon"",""coordinates"":[[[-46.82923757632284,-0.8365944982203197],[-46.847997203565384,-0.8392672668389966],[-46.865263638440304,-0.8470728307899756],[-46.8796625248821,-0.8593898956312854],[-46.89004772600385,-0.8752380612101],[-46.895592551345395,-0.8933558501845885],[-46.89585556893841,-0.9123011103042934],[-46.89081576213876,-0.9305658018790872],[-46.88087422759681,-0.9466960361013048],[-46.86682227143099,-0.9594078101541565],[-46.849778435142106,-0.9676892251839908],[-46.831099458730705,-0.9708810470038894],[-46.812272268097,-0.9687291922858879],[-46.794795589749775,-0.9614049583987323],[-46.780060625231336,-0.9494913848665852],[-46.769240292874635,-0.9339368332556987],[-46.76319585940441,-0.9159794841422606],[-46.7624083943581,-0.8970487658225018],[-46.76694049912649,-0.8786515649387852],[-46.77643134927941,-0.8622522785373881],[-46.79012543676461,-0.8491562548715965],[-46.806932718307536,-0.8404058985834845],[-46.82551538003814,-0.8366977068910194],[-46.82923757632284,-0.8365944982203197]]]}"
1_6,7.0,192.72886839335197,1775.9122847756612,169.70670753726867,304.1018848433804,179.29435141944325,5.781236794790518,"{""type"":""Polygon"",""coordinates"":[[[-53.86744216756822,-3.996211690019865],[-53.886245560868055,-3.9988842889707144],[-53.903552550021494,-4.0066893968581425],[-53.91798573798751,-4.019005861543886],[-53.92839630137628,-4.034853470145452],[-53.93395541782878,-4.052970919127431],[-53.93422028303442,-4.071916162345542],[-53.92916945004147,-4.0901811653971],[-53.91920464986594,-4.106311942282086],[-53.90511891312228,-4.119024320833964],[-53.888033498470364,-4.127306213540851],[-53.86930863065753,-4.130498237131918],[-53.85043515588118,-4.128346245304811],[-53.832915760987554,-4.121021578221195],[-53.81814524645775,-4.109107410607372],[-53.807299419670514,-4.093552289438301],[-53.80124147805526,-4.0755945730356755],[-53.80045334064431,-4.056663804307197],[-53.80499737996795,-4.038266885612956],[-53.81451157072128,-4.02186812592931],[-53.82823840582421,-4.0087727091433925],[-53.84508524795129,-4.000022850527083],[-53.86371129667529,-3.996314892010993],[-53.86744216756822,-3.996211690019865]]]}"
1_7,8.0,,,0.0,0.0,180.0,0.0,"{""type"":""Polygon"",""coordinates"":[[[-48.786560344533015,0.19115270487983096],[-48.80531806074092,0.18847988118141015],[-48.822582648658816,0.1806741691792618],[-48.83697983867136,0.16835690951596582],[-48.8473636147334,0.1525085631404258],[-48.8529074364292,0.13439066381423462],[-48.8531700276707,0.11544539822490889],[-48.848130497409386,0.097180807770108],[-48.83818999900628,0.08105074970208659],[-48.82413979732378,0.06833917186611402],[-48.80709828505872,0.06005791188282426],[-48.78842196055798,0.056866155553723416],[-48.76959745213618,0.059017965768970185],[-48.75212318346549,0.06634205904786132],[-48.73739009998544,0.07825543974593159],[-48.72657095110975,0.09380980647438157],[-48.72052694126067,0.11176703635245577],[-48.71973917929177,0.1306977382925879],[-48.72427038160587,0.1490950307632305],[-48.73375987681035,0.16549448813674736],[-48.74745231039511,0.17859070880586986],[-48.764257766654154,0.1873412266516685],[-48.78283852443253,0.19104949404071636],[-48.786560344533015,0.19115270487983096]]]}"
1_8,9.0,96.77145796954142,663.077660068451,171.96863951599974,155.5266716679508,179.42125573395808,3.697329357338085,"{""type"":""Polygon"",""coordinates"":[[[-53.86701572052459,-1.5762962997653556],[-53.88578046027549,-1.578969028725549],[-53.9030516641315,-1.5867744860762032],[-53.91745464005405,-1.5990914106394185],[-53.92784293586409,-1.6149394460361202],[-53.93338958839323,-1.6330571555488647],[-53.93365296548238,-1.6520024117251195],[-53.92861195583089,-1.6702671761069279],[-53.91866769511008,-1.686397537167205],[-53.904611676735406,-1.699109452507095],[-53.88756277214604,-1.7073909791804565],[-53.86887816560606,-1.7105828481582595],[-53.850045293499626,-1.708430961395179],[-53.83256339895256,-1.7011066262608168],[-53.81782414504285,-1.6891929138770148],[-53.80700080536153,-1.6736382291426872],[-53.80095486302356,-1.655680794177854],[-53.80016745504285,-1.6367500640690904],[-53.804701112428496,-1.6183529291361196],[-53.814194828659204,-1.6019537658433476],[-53.82789283463068,-1.5888578840267424],[-53.84470477810246,-1.5801076440641786],[-53.863292511996875,-1.576399506874756],[-53.86701572052459,-1.5762962997653556]]]}"
1_9,10.0,1181.3682435915061,2265.309407142196,172.3468903755557,186.77665647084373,179.70632627506984,3.7328941786512475,"{""type"":""Polygon"",""coordinates"":[[[-51.54117409043169,-4.271977052855976],[-51.55998403045089,-4.274649636951355],[-51.57729706913288,-4.28245470490714],[-51.591735344359165,-4.294771117043725],[-51.602149631659124,-4.310618676874855],[-51.60771080230718,-4.328736096083727],[-51.60797586782587,-4.347681337818191],[-51.60292334039728,-4.365946368140491],[-51.59295506450184,-4.382077192541614],[-51.578864336202486,-4.394789624026301],[-51.561772813967394,-4.403071558561893],[-51.54304122411603,-4.406263599821656],[-51.52416097144719,-4.4041115959881685],[-51.50663530662712,-4.396786890970749],[-51.491859546708184,-4.384872671336001],[-51.481009921814476,-4.369317500295292],[-51.47494992301969,-4.3513597517344955],[-51.474161613240035,-4.332428978595809],[-51.478707353879685,-4.314032084613668],[-51.488224962137615,-4.297633371051359],[-51.50195664648886,-4.284538007403704],[-51.51880938472496,-4.275788192362294],[-51.537441921382694,-4.272080254262268],[-51.54117409043169,-4.271977052855976]]]}"
