"","system:index","ID","treecover_2000","treated","accessibility","accessibility_walking_only","aspect","elevation","hillshade","slope","year","loss","cum_loss","treecover_remaining"
"13589","1_617",618,143837666.207431,0,250.935872303742,642.457328909653,172.155283233911,131.751241435897,179.856798181325,2.53130113647657,15,1183522.38333299,10490493.2884431,133347172.918988
"13590","1_617",618,143837666.207431,0,250.935872303742,642.457328909653,172.155283233911,131.751241435897,179.856798181325,2.53130113647657,16,30019276.6156678,40509769.9041109,103327896.30332
"13591","1_617",618,143837666.207431,0,250.935872303742,642.457328909653,172.155283233911,131.751241435897,179.856798181325,2.53130113647657,17,672000.66345143,41181770.5675623,102655895.639868
"13592","1_617",618,143837666.207431,0,250.935872303742,642.457328909653,172.155283233911,131.751241435897,179.856798181325,2.53130113647657,18,32679.772935791,41214450.3404981,102623215.866933
"13593","1_617",618,143837666.207431,0,250.935872303742,642.457328909653,172.155283233911,131.751241435897,179.856798181325,2.53130113647657,19,30912.4723687744,41245362.8128669,102592303.394564
"13594","1_617",618,143837666.207431,0,250.935872303742,642.457328909653,172.155283233911,131.751241435897,179.856798181325,2.53130113647657,20,639018.686596203,41884381.4994631,101953284.707968
"13595","1_617",618,143837666.207431,0,250.935872303742,642.457328909653,172.155283233911,131.751241435897,179.856798181325,2.53130113647657,21,482457.322393402,42366838.8218565,101470827.385574
"13596","1_617",618,143837666.207431,0,250.935872303742,642.457328909653,172.155283233911,131.751241435897,179.856798181325,2.53130113647657,22,537286.855820179,42904125.6776767,100933540.529754
"13597","1_618",619,168417085.317648,0,250.557127064242,1057.08677934707,167.775758351787,272.327830631854,179.937874316751,2.93159540123205,1,19411.6107702637,19411.6107702637,168397673.706878
"13598","1_618",619,168417085.317648,0,250.557127064242,1057.08677934707,167.775758351787,272.327830631854,179.937874316751,2.93159540123205,2,19465.0029907227,38876.6137609863,168378208.703887
"13599","1_618",619,168417085.317648,0,250.557127064242,1057.08677934707,167.775758351787,272.327830631854,179.937874316751,2.93159540123205,3,28148.7100262451,67025.3237872314,168350059.993861
"13600","1_618",619,168417085.317648,0,250.557127064242,1057.08677934707,167.775758351787,272.327830631854,179.937874316751,2.93159540123205,4,29811.3481903076,96836.6719775391,168320248.645671
