system:index,ID,sum,.geo
1_0,1.0,1127285.8589679494,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,2.0,550646.2204223586,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2,3.0,4920340.115792772,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3,4.0,2532280.694942248,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4,5.0,87489.66764587403,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5,6.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_6,7.0,3.47439078153745E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7,8.0,14006.828233642578,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_8,9.0,138114.02336425777,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_9,10.0,9642338.226569666,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_10,11.0,1167154.8983767806,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_11,12.0,689715.7978476059,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_12,13.0,8756684.953354105,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_13,14.0,68971.5775152588,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_14,15.0,1.870346428077654E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_15,16.0,638531.8458598534,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_16,17.0,340866.8320648194,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_17,18.0,214539.73289855963,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_18,19.0,24833.79146911621,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_19,20.0,3085401.429925531,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20,21.0,1.849524283371384E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_21,22.0,42441.293622436526,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_22,23.0,4923469.402960839,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_23,24.0,30183.407359619137,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_24,25.0,327923.0556365967,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25,26.0,1.9786412011271615E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26,27.0,1659191.6991467453,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_27,28.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_28,29.0,5.3915003188288234E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_29,30.0,1741987.1531421104,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_30,31.0,2071235.1994191674,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_31,32.0,8883.459665527344,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_32,33.0,38877.19598327637,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_33,34.0,735280.9919274041,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_34,35.0,95110.07325439453,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_35,36.0,9338974.22512387,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_36,37.0,1.2945999230921166E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_37,38.0,6197856.207237131,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_38,39.0,2001269.7951359802,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_39,40.0,23903.084412231445,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_40,41.0,128338.82353820797,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_41,42.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_42,43.0,50513.59493713379,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_43,44.0,1.5784765640934976E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_44,45.0,740808.2333412082,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_45,46.0,1394621.698420115,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_46,47.0,67780.25696762983,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_47,48.0,61052.93499694824,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_48,49.0,1.9963610814086147E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_49,50.0,1562048.186166992,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_50,51.0,38567.371097412106,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_51,52.0,4910794.360857641,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_52,53.0,217088.8512255859,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_53,54.0,244199.73214050295,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_54,55.0,133478.22982604982,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_55,56.0,2.7736778808723964E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_56,57.0,5624961.557862139,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_57,58.0,790864.49455907,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_58,59.0,51186.99837158203,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_59,60.0,9778.749877929688,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_60,61.0,395907.5641420207,"{""type"":""MultiPoint"",""coordinates"":[]}"
